,LogR,RF,MLP,SVC
53,0.991304347826087,0.9826086956521739,0.9739130434782609,0.9826086956521739
54,0.991304347826087,0.991304347826087,0.9826086956521739,0.9826086956521739
55,0.991304347826087,1.0,0.991304347826087,0.991304347826087
56,1.0,0.991304347826087,1.0,1.0
57,0.9826086956521739,0.9739130434782609,0.9739130434782609,0.9826086956521739
58,0.9826086956521739,0.9826086956521739,0.9739130434782609,0.9826086956521739
59,0.991304347826087,0.9739130434782609,0.9739130434782609,0.991304347826087
60,0.9826086956521739,0.991304347826087,0.9826086956521739,0.9826086956521739
61,0.991304347826087,0.9826086956521739,0.9739130434782609,0.9739130434782609
62,1.0,1.0,1.0,0.991304347826087
63,0.991304347826087,0.991304347826087,0.9739130434782609,0.9826086956521739
64,0.991304347826087,0.9739130434782609,0.9478260869565217,0.9739130434782609
65,0.991304347826087,0.9826086956521739,1.0,0.9826086956521739
66,0.991304347826087,0.991304347826087,0.9826086956521739,0.991304347826087
67,0.991304347826087,0.9739130434782609,0.9826086956521739,0.9826086956521739
68,0.991304347826087,0.9826086956521739,0.9826086956521739,0.9826086956521739
69,0.991304347826087,0.9826086956521739,0.991304347826087,0.9826086956521739
70,0.991304347826087,0.9826086956521739,0.9652173913043478,0.9826086956521739
71,0.9826086956521739,0.9739130434782609,0.9652173913043478,0.9826086956521739
72,1.0,0.9826086956521739,1.0,1.0
73,1.0,1.0,1.0,1.0
74,0.9826086956521739,0.991304347826087,0.9652173913043478,0.9826086956521739
75,0.9826086956521739,0.9826086956521739,0.9565217391304348,0.9826086956521739
76,0.991304347826087,0.9739130434782609,0.9565217391304348,0.9826086956521739
77,0.991304347826087,0.991304347826087,0.9652173913043478,0.9826086956521739
78,0.991304347826087,0.9739130434782609,0.9826086956521739,0.991304347826087
79,0.991304347826087,0.991304347826087,1.0,0.9826086956521739
80,0.991304347826087,0.991304347826087,0.9739130434782609,0.991304347826087
81,0.9826086956521739,0.9826086956521739,0.991304347826087,0.9826086956521739
82,0.9826086956521739,0.9826086956521739,0.9652173913043478,0.9826086956521739
83,0.991304347826087,0.991304347826087,0.9739130434782609,0.991304347826087
84,0.991304347826087,0.9826086956521739,0.9652173913043478,0.991304347826087
85,0.991304347826087,0.9826086956521739,0.9826086956521739,0.991304347826087
86,1.0,0.9826086956521739,1.0,0.991304347826087
87,0.991304347826087,0.9739130434782609,0.9478260869565217,0.991304347826087
88,0.9826086956521739,0.9826086956521739,0.9739130434782609,0.9826086956521739
89,0.991304347826087,0.9826086956521739,0.9826086956521739,0.991304347826087
90,0.9826086956521739,0.9826086956521739,0.9652173913043478,0.9826086956521739
91,0.991304347826087,0.9826086956521739,0.9826086956521739,0.9826086956521739
92,0.991304347826087,0.9739130434782609,0.991304347826087,0.991304347826087
93,0.9826086956521739,0.991304347826087,0.9652173913043478,0.9826086956521739
94,0.991304347826087,0.9826086956521739,0.9478260869565217,0.9826086956521739
95,0.991304347826087,0.9826086956521739,0.9652173913043478,0.991304347826087
96,0.9826086956521739,0.991304347826087,0.9565217391304348,0.9826086956521739
97,0.991304347826087,0.9826086956521739,0.9217391304347826,0.991304347826087
98,0.9826086956521739,0.9826086956521739,0.9565217391304348,0.9826086956521739
99,0.991304347826087,0.9826086956521739,1.0,0.991304347826087
