,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
400,UCHL1,S100A10,HLA-G,ZIC3,ABR,BRSK1,ZNF829,CA10,DPY19L2,CYP26C1,PRSS21,PCDHGA8,TSPYL5,LMX1A,AGRN,CHAD,PCDHGA8,SVIP,CRHR2,HS3ST2,CPM,ZFP28,GPRASP1,LY6H,ZNF793,PROSER3,SOHLH1,HIST1H2BI,HOXD10,SLC4A10,GALNTL6,TMEM176B,PPP1R1B,AS3MT,EML1,ARHGEF33,CHGB,LRRC9,CLVS2,DLGAP2,HEYL,AGRN,MAGI2,GPSM1,PDE6B,PRAC2,ASIC3,MEF2C,RP11-5A19.5,SLC5A2,PAQR9,ZSCAN1,GABRA5,H2BFWT,ZSCAN12,EID3,TMEM215,ZNF274,GML,PRAC1,CCDC37,CA10,C19orf83,NKX6-2,ADAMTS10,TUBB8,MAGED1,IFITM5,CYP26C1,SLC24A2,VGF,FSD1,GLIS3,HYDIN,PNMA5,PDIA2,BCAT1,HOXB9,BCAT1,ZNF43,NALCN,CHAD,FANCD2OS,PTPN20A,SLC22A16,WDR17,FRZB,ADAMTS10,DPEP3,IFITM5,C1QL1,PROCA1,TMEM121,LRRC72,PCDH11Y,PAQR9,HOXB8,HHEX,ANKRD45,SLC8A2
401,SERTM1,WBSCR17,CA10,ANKRD60,GATA4,DENND1C,GREM1,MAN2B1,EYA4,PCDH11X,PCDH11Y,HLA-DPB1,S1PR4,CTNND2,LMX1A,PODN,PCDHGB7,MAN2B1,PAQR9,DBX1,SHE,CARTPT,INA,RAB4A,INSC,SALL1,TNFRSF4,SPATA32,WNT10A,ZNF382,CADPS,CDH7,PDCD1,MESP2,NPY,SV2C,NIM1K,GLMP,C15orf26,FAM184B,ALDH1A2,SLC26A10,HOXC5,GPR135,LDHAL6B,GREM1,TIMM13,HAND2,LEP,TLX3,GREM1,DBX1,HOXD3,EVX1,NPY,PROKR2,IGF2BP3,SOHLH1,EIF2AK4,CCDC37,ZNF662,TNFRSF11B,AGPAT3,DYSF,WNT10A,AL022328.1,DBX1,TRIM36,SEPT9,IGF2BP3,GREM1,ITIH5,CDH20,KCNAB1,DDX25,CADPS,NXPH1,GPC1,PALM,PDE4B,ZC4H2,HOXB8,ADAMTS16,FAM19A5,WBSCR17,PROSER3,PCDHA11,S100A10,IFITM5,ACTR3C,FAM50B,KIF19,DCDC2C,C16orf90,ZNF415,FRZB,GP1BB,DLK1,TMEM200A,ZNF671
402,KCNA5,CMTM2,GPR6,COL14A1,FRZB,MADCAM1,RP11-546B8.6,NXPH2,ADCY4,GABRA5,NWD2,GABRA5,IRAK3,FGF3,TMEM215,CNTNAP2,DCDC2C,CADPS,CDH7,GLIS3,SPI1,S100A10,ELMO1,PCDHGA7,RESP18,KIF19,C1orf94,UNC5D,SVIP,RGPD4,SHOX2,CTC-360G5.8,DLK1,IGF2BP3,CYP26C1,C17orf104,PDGFD,GPR144,SLC32A1,SMIM17,SLC8A2,ZNF625,IRX1,CRHR2,DPY19L2,DPEP3,HOXA5,CRHR2,DOCK11,GALNTL6,UCHL1,RANBP17,ITIH5,ZNF845,ZFP28,FOXI2,S100A10,SHANK1,GPC1,SGSH,CA8,HOXA9,RAX,SLC6A7,KCNA6,PCDH8,POU4F1,GABRG3,PRAC2,ZNF732,HOXC5,LRRTM1,ACP5,HAL,FRZB,ZNF518B,LDHAL6B,TTLL10,GALR2,UCHL1,F7,POU4F1,FEV,CDK2AP1,CCDC37,MIER2,CPT1B,ASB18,FAM178B,NPFFR2,WDR17,ZNF732,TLX3,TMEM176B,CBLN1,ZNF880,GABRA5,BST1,SMIM17,SLITRK5
403,RIPPLY2,ALS2CR11,MS4A13,ZC4H2,HAND2,EVX1,SLC29A4,MSMP,CARTPT,ZSCAN1,DHX40,KHDRBS2,FGF3,TSTD1,DLGAP2,PRSS21,ACP5,RP11-108K14.8,MSMP,GJD2,EN1,SCTR,SLC22A31,C1orf141,GATA4,CADPS,SLC26A10,HAL,SLC6A7,GP1BB,RBFOX1,DKK2,MESP2,DCAF4L2,UCHL1,PODN,TNFRSF11B,SLC24A2,SLC24A2,SLC16A3,SOX1,ZNF625-ZNF20,ANO4,SLC26A1,ZNF845,SLC5A2,WNT10A,RP11-546B8.6,NIM1K,FAM19A4,ZDHHC11,UNC5D,GAL3ST3,TMEM171,GALNT13,GML,UCHL1,KIF19,SPATA32,TMEM229A,SLFN13,CTD-2207O23.10,ADCY4,PAX5,GALNT8,CRHR2,LYPD4,SLC26A1,DPEP3,EXOC3L4,NOL4,CLMP,CA3,DDX25,ATP5G2,HOXA9,KCNIP2,UNC5C,MADCAM1,SALL1,SLC6A3,RAB12,C11orf88,TNFRSF8,SOX3,C11orf88,CMTM2,DCAF4L2,USH1G,ZNF114,CHAD,CNTNAP1,RP11-216L13.16,PCDHGA8,ZNF404,GABRA5,CACNA1A,ZC4H2,CARTPT,CCM2L
404,MTMR7,SPATA32,KIF19,SPO11,SMIM17,ZNF75A,MSMP,NEU4,ANKRD45,ZDHHC11,PCDHGB7,CRHR2,C16orf90,RP11-544M22.13,UTF1,ZNF274,MADCAM1,SAMD3,RP11-5A19.5,SLC16A3,SOX10,MTMR7,PDIA2,CADPS,RAB31,HYDIN,RESP18,PAQR9,HS3ST2,KIF19,SHISA3,PRAC2,CARTPT,SOHLH1,C1orf141,BHLHA9,CNTNAP2,GML,BCAT1,INSC,RARG,LHX5,RIPPLY2,PRSS21,DGKI,CXorf67,NEU4,ZNF83,GAL3ST3,ZNF845,KCNE3,RAB31,LYPD4,HOXD3,SAMD3,DLK1,RTN1,ZNF114,ZNF568,GFAP,ZNF568,RAB31,RP11-5A19.5,KHDRBS2,AARD,HOXB1,HTR5A,GNG4,ST6GALNAC5,MAGEB1,PPM1E,SERTM1,ALX1,SCTR,ZNF114,FAM153A,SLC22A31,DBX1,PCDH11Y,INSC,HLA-DPB1,RGPD4,SLC26A1,DOCK11,HIST1H2BA,CACNA2D4,AOC1,SERTM1,SLC1A2,GMIP,MS4A13,DLK1,LCN6,ANKRD29,LDHAL6B,TTLL10,FAM153A,ZCCHC13,SEPT9,PEAR1
405,INSC,SOX10,GRP,GABRB3,ZFP42,HOXD3,ABR,TNFRSF8,ABCA3,SFRP4,SOX10,EN1,SOX10,HIST1H2BA,ZC4H2,HKR1,TNFRSF11B,HOXC5,USH1G,DENND1C,GRHL3,SV2C,MAMDC4,RP11-108K14.8,CA8,SCTR,PRAC2,SLC35F1,H2BFWT,RYR2,PCDHGA8,CXorf67,CASR,ZNF439,RBFOX1,GRIA2,TLX1,CASR,FSCN1,CFAP44,SALL1,SHANK2,KCNIP4,MTMR7,LPPR5,TNFRSF11B,XKR8,PAX3,CYP26C1,C1QL1,HOXB1,LDHAL6B,RASL10B,ALDH5A1,LECT1,TSC22D4,GJD2,SPI1,SPSB4,SMIM17,LRRC43,IRF8,ZNF662,TNFRSF10C,PLXNC1,BHLHE23,PTGDR,PODN,MT3,ELMO1,SORCS3,ELAVL3,TAL1,SMIM17,SOHLH1,KIAA1211,DGKZ,RAB12,FIGLA,NKX6-2,FEV,SPI1,ADCY2,ADAM29,ZNF274,DPEP3,HLA-DPA1,LECT1,CLMP,DIRC3,IFITM5,SLC17A3,HLA-G,ACD,SLC17A3,CADPS,GALNT8,SLC22A31,NID2,DHX40
406,FGF3,RANBP17,BHLHE23,GP1BB,C1orf141,ACP5,AGRN,RGPD4,ACP5,SYNDIG1L,ONECUT1,MCHR2,ZNF660,ZNF568,GNAL,PEG10,PROKR2,GALR2,WNT10A,C16orf90,GABRG3,SLCO4C1,FILIP1L,MS4A13,FAM19A5,CCM2L,MS4A13,F7,ANKRD29,C10orf53,NRG3,SFRP4,PODN,CHODL,SH2D4B,LRRC43,MADCAM1,RBFOX1,TSTD1,MUC6,RAX,NRG3,ADM5,IGF2BP3,MESP2,SLC24A2,TLX3,EML1,FANCD2OS,ACTR3C,SLC6A3,GALR2,SLC24A2,CRHR2,DES,MAMDC4,GLIS3,C15orf26,PPP1R1B,LRRTM1,HOXC9,AGTR1,KIF19,BHLHE23,DCAF12L1,GALNT13,DGKI,RTN1,TF,MS4A13,CFAP44,SLC29A4,TMEM176B,ZNF568,SHANK1,SLC22A16,HOXA10-HOXA9,ZFP28,TEX101,KCNIP2,SLC5A2,CARTPT,MAEL,SLC24A2,FAM19A5,HEYL,ANKRD45,SDHA,DES,HAND2,ZNF662,PDGFD,SLC26A10,KHDRBS2,AGRN,ANKRD29,KCNA6,SLC8A2,ACP5,CADPS
407,INA,TCTEX1D1,NRIP3,CACNA1A,DKK2,ST6GALNAC5,ITGA4,MAMDC4,PAH,SLC29A4,PAX3,DGKI,AGRN,GNG4,VPS4A,CYP26C1,KIAA1211,ZFP28,SLC8A2,ZCCHC13,CTNNA2,PCDHA11,ZNF880,LMX1A,ELMO1,RBFOX1,GPR26,NAALADL1,HYDIN,NPFFR2,LOXHD1,PROSER3,SHANK2,CTC-360G5.8,NKX6-2,MT3,SLC22A16,SCTR,RP11-544M22.13,GML,ZNF813,MSX1,SIM2,ADCY4,ZNF813,DPY19L2,DLGAP2,PCDH8,MIER2,DKK2,MICU3,ADCY4,F7,CHAD,ACD,AGRN,COL2A1,SERTM1,RIN1,GALNTL6,PAX3,SEPT9,GABRA2,NKX2-2,ZNF662,CNTNAP1,MUC6,NKX2-2,TMEM215,ZNF662,GALNTL6,RANBP17,F7,LYPD4,DLEC1,HLA-G,TMEM171,FSD1,ZNF695,HAL,ATP5G2,KIAA1211,GABRA5,CACNA2D4,DDX25,LEP,ZNF662,EML1,CDK2AP1,MSX1,ACP5,TMEM155,GABRG3,PTPN20A,TEX28,KCNA5,ELMO1,NPY,SVIP,CHAD
408,SORCS3,ZSCAN18,SPO11,HOXD3,UNC5D,GLMP,EVX2,ITIH5,TOX3,ANKS1B,KLHL35,C15orf26,GPR26,ARFGAP3,HOXB8,DENND1C,MTMR7,RTN1,F7,HORMAD2,ACAN,PPP1R1B,GREM1,EXD3,SMIM17,ATF7IP2,CDK2AP1,PRAC2,PROKR2,FSCN1,KCNAB3,RP11-544M22.13,ZNF274,DGKZ,SGSH,EID3,SLC17A3,C10orf53,KIF19,GREM1,ZNF625-ZNF20,LRRC43,C14orf39,EVX1,HHIP,GABRA2,SALL1,ZNF518B,RTN1,CA9,NKX6-2,DPY19L2,KCNA6,NKX6-2,HOXA5,IRF8,HYDIN,WRAP73,GLIS3,RAB31,ADAM30,DLK1,TMEM179,SLC29A4,DKK2,G0S2,ZNF83,DES,CARTPT,RAB31,CACNA1A,ZFP42,SHE,PTGDR,UCHL1,HOXA10-HOXA9,MAMDC4,SLC24A2,UNC5D,DOK6,ZNF845,C1orf177,ZCCHC13,C16orf90,FMN2,UNC5C,CTD-2207O23.10,SLC16A3,SLC5A2,RBFOX1,FBXO17,ZNF568,PKD2L2,TF,TKTL1,HLA-G,NXPH1,GALNT13,SV2C,HOXA6
409,DIRC3,FAM153A,MAGED1,FANCD2OS,EVX1,ARHGEF39,EBF1,PPM1E,HOXA6,FRMD1,ANKRD63,SV2C,MVB12B,SCTR,ADCY4,HLA-G,HOXB1,MIER2,ANKRD29,CACNA1A,SLC22A31,STXBP5L,LPPR5,HIST2H2BF,HS3ST2,HOXB1,UNC5D,SALL1,BCAT1,DOCK11,MICU3,TSTD1,RP11-108K14.8,SLC32A1,UNC5C,ADRB3,SHANK2,PAQR9,PCDH11Y,ZNF695,ZNF625,KCNH4,EDNRB,UTF1,DENND1C,SLX1A-SULT1A3,MAMDC4,RP11-5A19.5,RBFOX1,CLMP,HOXB8,SEZ6L,GALNT8,CA7,ASCL1,G0S2,SERTM1,ACD,FRZB,RAB4A,RP11-108K14.8,FOXB1,CCM2L,PKD2L2,EVX1,ZSCAN1,ZNF274,PCDHGA8,ZNF470,CA8,TMC4,SLC22A16,ADAMTS10,TPO,RP11-546B8.6,PCDH8,UNC5D,TLX1NB,CASR,C16orf90,ALS2CR11,F7,CYP26C1,RBFOX1,KIAA1211,AGPAT3,NPFFR2,MIER2,OLIG2,ACP5,GJD2,PRLHR,CTC-360G5.8,ZDHHC11,HOXB8,NID2,GREM1,C10orf90,RAB31,ABCA3
410,SLC16A3,GRIA2,GLIS3,SRRM4,ZSCAN12,EYA4,ZNF665,F7,INA,ZNF549,TLX3,LRRTM1,ANKRD29,MUC6,RNLS,PPFIA4,RTN1,ZNF671,C10orf82,NCOR2,NCAN,TSTD1,ZC4H2,DPEP3,AGTR1,ADRA1A,ZNF415,ZNF671,SORCS3,CDK2AP1,GALNT13,HIST1H2BA,HOXC5,CDHR5,SOX3,HOXD3,CCM2L,SHANK1,DCAF12L2,ZNF880,NOL4,PROCA1,NRG3,SLC35F1,MAGED1,BOLA2B,MADCAM1,POU3F3,ANKRD63,C10orf53,EVX1,SPI1,CHAD,UTF1,SGSH,GPR135,DBX1,ACP5,RGPD4,LPPR5,TBX1,PENK,BRSK1,SNAI1,RAB31,AS3MT,RBFOX1,MAEL,ZNF880,SOX10,PPP1R1B,GALNTL6,MS4A13,PRLHR,SLC8A2,KCNA6,KCNA6,FMN2,TMEM229A,LECT1,ELMO1,GABRA5,ZNF75A,PAH,CDK18,GRIA2,KCNIP2,FOXB1,PCDHGA8,ZCCHC13,TEX101,ZDHHC11,ZFP42,PDCD1,RANBP17,RTN1,PRLHR,RAB12,COL2A1,MS4A13
411,ATF7IP2,RP11-544M22.13,HTR4,ZNF75A,KCNIP2,ZNF274,SAMD3,PAX3,FOXI3,NRG3,TMEM179,ZNF880,FAM50B,HORMAD2,TBR1,ZNF256,CDH7,EN1,PROSER3,LY75-CD302,PROSER3,RP11-544M22.13,ITIH5,FANCD2OS,TMEM155,COL2A1,LHX5,GALR2,S100A10,CA9,HLA-DPB1,KCNA5,ZFP28,GAL3ST3,VSTM2B,PALM,RP11-216L13.16,CNTNAP1,XKR8,AGRN,GLMP,PDCD1,AGPAT3,SCUBE1,CBLN1,PCDHGB7,RAX,ACP5,NRG3,EID3,PROSER3,ABCA3,ZC4H2,MAGI2,AGTR1,GPSM1,KCNIP2,XKR8,NOL4,SPATA32,FEV,PTGDR,PODN,UTF1,MS4A13,LYPD4,AGRN,HKR1,RANBP17,ZNF518B,FEV,TTLL10,DBX1,WT1,PTPN20A,GALNT8,GALNT8,FANCD2OS,SIM2,ZNF83,CUX2,RAB31,ZNF845,ZFP42,GRIA2,TTLL10,NEU4,TMEM171,INA,SP9,DBX1,TF,CHGB,ADCY4,FEV,GRIA2,TLX3,SRRM4,HOXB9,SLC26A10
412,PDE1C,TSTD1,TNS1,KCNIP2,DENND1C,CDH20,ZNF83,CA8,IFFO1,INSC,AARD,NDNF,PENK,GPX3,DCDC2C,TF,WBSCR17,USP6,PRLHR,LY75,DDX25,TCF15,FAM50B,TEX101,AARD,MESP2,CCM2L,SHE,HOXC5,HKR1,PDCD1,GATA4,IRF8,SV2C,HOXB8,ZNF845,LCN6,ANKRD63,ZSCAN18,PALM,SLC6A7,ARL5C,GALNT13,PROKR2,SORCS3,INA,ALS2CR11,SLC12A5,GPRASP1,GRP,HAL,XKR8,SCTR,PROCA1,MIER2,LRRC72,ME3,MAGI2,ZNF274,GPSM1,CHODL,MADCAM1,KCNAB1,SLITRK5,NEU4,SPSB4,CMTM2,ZPBP2,FAM19A5,LMX1A,TCF15,ARHGEF39,HAND2,EDN3,GALNTL6,ZC4H2,ELAVL3,SOX3,GML,HOXA9,HLA-DPA1,ADAM30,CACNA2D4,PDE1C,C1orf177,HIST2H2BF,MS4A13,ZNF75A,PLXNC1,C1QL1,TTLL10,UNC5D,FILIP1L,RP11-216L13.16,PROCA1,FAM153A,GLMP,FILIP1L,COL14A1,INA
413,SMIM17,EVX2,ACAN,FAM155A,MROH6,BHLHA9,ANKRD29,ADAMTS10,DLEC1,LRRTM1,STXBP5L,EXD3,COL2A1,SPATA32,FGR,SEPT9,DLGAP2,LPPR5,ALDH1A2,PDE4B,FAM184B,KCNAB3,FES,DLGAP2,EVX1,ACD,MT3,MROH6,MSMP,NPY,SLC1A2,ADCY4,CLMP,TDRD6,C10orf53,DHX40,ABR,LRRC43,EVX2,NXPH2,SYNDIG1L,HYDIN,BOLA2B,CFAP44,SHANK1,CHAD,EVX2,TMEM215,CCM2L,GAD2,CRHR2,PPP1R1B,SYT3,PPP1R1B,SIPA1,TH,ADRB3,RP11-216L13.16,C1orf141,SLC26A10,GAL3ST3,ZSCAN12,RP11-108K14.8,SLC24A2,CA10,LPPR5,ZNF813,ZNF662,FANCD2OS,DOCK11,UNC5C,CTC-490E21.12,DGKI,ANKRD60,ZNF845,HLA-DPB1,ATP5G2,TMEM200A,KCNA6,FAM189A1,ACTR3C,SLC6A7,ARHGEF39,INA,ADAM30,KIAA1211,HEYL,KCNIP2,NKX6-2,GPSM1,VAX1,NIM1K,ST8SIA5,LCN6,GREM1,DGKZ,ME3,EVX1,SLC26A1,GPR135
414,ZNF625-ZNF20,SLCO4C1,C15orf26,MAMDC4,AL022328.1,NKX6-2,ZCCHC13,SLC24A2,BRINP1,LECT1,FOXB1,HYDIN,HEYL,ZNF518B,KIF19,SV2C,KIF19,FMN2,SOHLH1,SLCO4C1,ZNF732,SCG3,STXBP5L,ZNF845,ANKRD45,RP11-108K14.8,DPP10,ZSCAN18,TMEM229A,AGRN,KCNA5,HLA-G,ZNF415,USH1G,ANKRD60,AARD,DCAF12L2,SERP2,ARHGAP20,PRAC1,HOXB8,PCDHGA3,SLX1A-SULT1A3,LRRC43,HOXA5,RAB4A,GNG4,SLC6A7,TMEM171,CYP26A1,ZNF415,PDCD1,FOXB1,EML1,EML1,C1QL1,FEV,LCN6,CNTNAP1,GLMP,CYP26C1,DIRC3,ZNF568,UNC5D,FES,ACP5,GPR6,UNC5C,SYNDIG1L,TAF7L,PRAC1,RESP18,TCF15,SGSH,DPY19L2,ZNF560,TMEM215,SEPT9,GALNT8,DGKI,DBX1,IFITM5,ADCY4,DPEP3,PDIA2,ZNF114,CDH20,LDHAL6B,ACTR3C,RANBP17,CPM,FSCN1,ZNF83,HOXA5,TMEM108,SLC8A2,SCTR,BHLHB9,INA,RTN1
415,ZNF625,DYRK4,FMN2,DENND1C,TLX3,SFRP4,ZNF695,WNT5B,GRIA2,RP11-546B8.6,ABCA3,CHAD,CTC-360G5.8,GPR135,RAB31,TTC34,XKR8,SLC32A1,HIST2H2BF,TMEM176B,TEX101,CHFR,UNC5D,TMEM155,SLC26A10,CXorf67,DGKI,GREM1,CCDC37,VSTM2B,HYDIN,TEX28,GPC1,SP9,EXOC3L4,NRG3,USH1G,MADCAM1,INA,RTN1,RIPPLY2,GPSM1,HAND2,PCDHGA8,BRSK1,GABRG3,ELAVL3,SLC24A2,PCDH8,DPY19L2,PRSS21,GABRA5,MAN2B1,HOXA5,DOCK11,EVX1,HKR1,DGKZ,CCDC81,ABCC8,DBX1,ISLR2,PAX3,TMEM155,SYNDIG1L,ASCL1,LMX1A,FBXO17,CNTNAP2,ARHGEF33,MAGI2,ATP5G2,GPR144,RP11-216L13.16,SALL1,CCM2L,WNT5B,BCAT1,WT1,MSMP,NKX6-2,SLC1A2,ZNF439,GATA4,FRZB,ADAMTS10,IDUA,CD37,AS3MT,PKD2L2,KCNA5,UCHL1,HKR1,DOCK11,AARD,HYDIN,AARD,PRAC1,PPP1R36,ZPBP2
416,NEU4,HLA-G,INSC,SLC22A31,CACNA1A,C1orf141,ARHGAP20,PRAC2,MAGI2,C11orf88,THBS2,BHLHE23,CNTNAP1,SEPT9,FMN2,FOXB1,GLIS3,SYNPR,CLMP,TOX3,INSC,HS3ST2,ZNF625-ZNF20,C15orf26,EVX2,TUBB8,DDX25,GNAL,HOXD3,PCDH8,HTRA4,TKTL1,MIER2,PENK,ABR,SDHA,FOXI2,PPM1E,GP1BB,DLK1,EN1,CPM,VSTM2B,GATA4,VSTM2B,PDE1C,GPR6,PROKR2,BHLHE23,FOXB1,RTN1,CCDC17,SLC6A7,GPX3,ABHD12B,TMEM179,CTNND2,PPP1R1B,DKK2,ARHGEF39,UNC5D,TDRD6,TTC34,ADAMTS16,ITGA4,CA10,GATA4,SPSB4,CTD-2207O23.10,PAQR9,PDE6B,BST1,NR1I2,LCN6,DES,PLEKHN1,HTRA4,CTD-2207O23.10,CBLN1,USH1G,WBSCR17,HOXB9,COL2A1,CARTPT,FBXO17,CNTNAP2,SOX3,GABRA4,RBFOX1,PROKR2,ELMO1,POM121L2,ADM5,SHANK1,RFX4,GNG4,GPR123,IRF8,ZNF518B,ZNF518B
417,FMN2,RNLS,RGPD4,DYDC1,GRP,KIAA1211,SOX3,GPC1,SLC5A2,GPR6,SV2C,GPR135,PRSS21,CNTNAP1,PKD2L2,MAN2B1,SIPA1,FAM50B,EN1,ANKRD29,GALNT13,CCDC81,ZNF625,OLIG2,ZNF439,VGF,ADAM30,RTN1,ZNF813,CCDC81,AL022328.1,C10orf53,FOXF2,CACNA1E,FMN2,SOX3,USP6,NWD2,SLC45A1,GABRA5,GP1BB,NWD2,TMEM200A,GRIA4,TRIM36,ANKRD29,TMEM179,TMEM171,SHISA3,SLC26A4,MAMDC4,TRABD,GNAL,GALNT8,DENND1C,SLC26A1,VAMP5,RAB31,RSPO1,USH1G,CDH7,MAGI2,CTNND2,PODN,SLC4A10,ATP5G2,FSCN1,MTMR7,EDN3,GNAL,CLMP,GPR26,ZSCAN18,LPPR5,PPAP2C,C1QL1,POU3F3,SCTR,PPAP2C,ATP5G2,CRYGD,MESP2,ZNF415,POU4F1,ZC4H2,LPPR5,CYGB,ZNF662,CRHR2,SLCO4C1,ADCY2,ALDH5A1,TMEM155,GAL3ST3,SLC8A2,DPEP3,ZDHHC11,DIRC3,TTC34,HKR1
418,SALL1,NOL4,ZNF83,ZDHHC11,ZNF804B,GPRASP1,IRF4,ITGA4,PCDH10,SLC47A1,ADCY2,EGFL8,SHISA3,HKR1,TTLL10,HTR4,SEPT9,PLXNC1,C10orf53,CCDC37,ATP5G2,SPATA32,ZNF732,SLC22A31,ATP5G2,ALDH1A2,ZNF75A,DLEC1,EML1,TBR1,LRRTM1,GMIP,CCDC17,RP11-5A19.5,UNC5D,CBLN1,CCDC81,GREM1,ANKRD29,LRRC72,SIM2,ADAM30,EML1,PCDHA11,TUBB8,MIER2,ADAMTS16,DOK6,ONECUT1,SOX3,PEG10,EML1,EML1,KCNA6,TRIM36,ITGA4,IFFO1,BHLHE23,TMEM155,NIM1K,KCNJ3,RBFOX1,RIPPLY2,AARD,LPPR5,ZNF75A,PKD2L2,ADCY4,MS4A13,DIRC3,LRRC43,GRP,NXPH2,ARHGEF39,ZNF732,GREM1,CDH7,FRZB,ZNF625-ZNF20,RARG,NWD2,HIST2H2BF,PPP1R1B,KCNAB3,ZNF382,ANKRD60,SLC5A2,PTPN5,COX7A1,GP1BB,CNTNAP2,RESP18,SLC22A16,LDHAL6B,NXPH2,GMIP,RSPH9,DKK2,RANBP17,ME3
419,HHIP,DBX1,GABRG3,INSC,ITIH5,HIST1H2BI,MST1,ZNF568,XKR8,GALNTL6,PEG10,COX7A1,RBFOX1,RBFOX1,RP11-216L13.16,ADM5,CCDC13,CCM2L,CABLES2,ITPRIPL1,NCOR2,NEU4,GPR6,CDHR5,LRRC43,DLEC1,GRP,CXorf67,LOXHD1,GALNTL6,FRMD1,ACP5,MICU3,WBSCR17,THBS2,LRRC72,TMEM179,GPX3,ZNF813,NR1I2,RSPO1,HIST1H2BI,CHRM2,RP11-216L13.16,MSMP,SKAP1,CMTM2,ZNF880,ADAM30,XKR8,DES,FILIP1L,GABRA2,ZNF662,TMEM215,ELMO1,HLA-DPB1,NEU4,C16orf90,CDH20,FBXO17,SV2C,SVIP,SAP25,WT1,TMC4,DCDC2C,SLC22A31,MIER2,ADAMTS16,ZFP42,PRLHR,SYNDIG1L,CRHR2,SERP2,CDHR5,CMTM2,PTGDR,ZNF625,PTPN20A,SLCO4C1,PALM,CNTNAP1,CBLN1,GREB1,ADAM30,RASL10B,DGKZ,GALNTL6,WNT10A,PALM,RUNX3,GJD2,ZNF274,NOL4,PPFIA4,BST1,PRLHR,ADAM30,PAX3
420,PDE4B,ANKRD63,TMEM176B,TOX3,ANKRD29,GPC1,SLC6A3,SERTM1,TCAF1,GABRG3,LRRC9,TMEM215,GPRASP1,ADAMTS10,LCN6,SLC26A10,RP11-546B8.6,ZNF274,RP11-216L13.16,TMEM155,PAX7,CTNND2,TNS2,ZNF83,HIST1H2BA,PCDHA11,DOCK11,SLC29A4,C15orf26,SLITRK5,TMEM215,GALNT8,HIST1H2BI,AGRN,TLX1,ZNF880,INSC,HCN1,C10orf53,ARHGEF33,SLC22A16,UNC5D,ANKRD45,LCN6,GREM1,SLC26A10,MESP2,LYPD4,DKK2,VAX1,UTF1,SDHA,ADAM30,EDNRB,AGPAT3,HAL,SIM2,C16orf90,ACTR3C,CABLES2,S100A10,XKR8,UNC5D,HHIP,CDK2AP1,UTF1,GREM1,GALNTL6,NXPH2,GABRA5,WNT10A,LPPR5,LDHAL6B,ALDH5A1,TF,CA8,FAM153A,ABHD12B,ANKRD45,S1PR4,CA3,GPR26,ZNF660,SLC8A2,CACNA1F,GAB4,GP1BB,DPEP3,KCNIP2,PEAR1,SLFN13,ATP5G2,FOXB1,S1PR4,HOXD3,LDHAL6B,PROCA1,FMN2,CACNA2D4,MVB12B
421,TTLL10,SORCS3,IGF2BP3,XKR8,NXPH1,ANKRD60,PNMA5,S1PR4,RP11-546B8.6,SLC22A31,SERP2,KCNA5,FMN2,SLC8A2,EYA4,ANKRD63,RIPPLY2,RBMY1J,LCN6,AGRN,ADCY2,ZNF880,FSCN1,ZC4H2,RAX,ZNF880,ZSCAN1,ZNF880,LCN6,ABR,CCDC81,KCNA6,C16orf90,ZFP28,ZNF415,PRAC2,NCOR2,ZNF518B,IGF2BP3,PAQR9,TUBB8,FEV,PCDHGB7,AGPAT3,GFAP,BHLHB9,PCDHGA7,IGF2BP3,FGF3,FGF3,KCNIP4,MS4A13,MADCAM1,KCNIP4,FRMD1,TTC34,ITIH5,ZCCHC13,CHODL,RGPD4,FILIP1L,KIAA1211,MAEL,ABR,RASL10B,TRIM36,SALL1,ZNF404,VGF,CDK2AP1,PCDHGA8,GLMP,NWD2,SEPT9,TMEM215,MAN2B1,C17orf104,TF,GATA4,HEXDC,MAGED1,CA8,LRRC9,FOXI2,S1PR4,GRP,HOXB8,PCGF6,SVIP,MAGI2,ANKRD60,EID3,ZNF75A,GML,ZBTB46,CDHR5,WNT5B,DGKZ,SLC4A10,CACNA1A
