,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
183,UTRN,PTGDS,APOD,CLCA4,ZC3HAV1,LIMS2,MYO1C,SUCLG2,ARHGEF10L,GPX3,UACA,MAGOHB,U2SURP,SHMT1,MAGI1,COL15A1,TMPRSS11B,APOA2,APOD,MAMDC2,HSD17B10,PLCB1,AKR7A2,HSD17B10,PTPN2,FNDC3B,NDE1,CAPN5,MCMBP,AZGP1,OSBPL3,MPP7,CAPN5,HSD17B10,SRPK2,EBF1,ANP32B,PFKFB3,SLC16A7,PPP1R18,PRSS27,AIF1L,PTGDS,MOB1B,MAMDC2,HYI,TGM3,EBF1,ALDH1L1,HYI,SUOX,NCBP1,PES1,ARHGEF10L,MACF1,PLCB1,HSD17B10,SULT1A4,HYI,PDE2A,PEBP1,HSD17B8,COL14A1,PLCB1,P3H1,ACAD8,U2SURP,PTPN2,MFAP5,ESD,FAM49B,SPINK5,CLCA4,ALAD,SHMT1,PEBP1,PTPN2,PUM1,APOA2,CNN2,WDR12,ALDH1A2,IGF2R,PGM5,SMARCA5,PRDX2,CLEC3B,MMRN1,SNCG,COL15A1,SUCLG1,COLGALT1,SPRR3,EMILIN3,APOD,BCKDHB,IKBIP,PFKFB3,EMILIN3,NDE1
184,SLC38A1,HOPX,TTYH3,PEBP1,PRDX2,COL14A1,STAT2,BCKDHB,MACF1,TRIP10,ADAMTSL5,NDRG2,SNTB2,GGT6,PLEKHA6,PRDX2,CTNNBL1,PTK7,CAPN14,PTPN2,PLCB1,SFPQ,SELP,MAMDC2,P3H1,KIAA1211L,UBXN6,WDR43,NT5C,MACF1,CRYL1,SERPINH1,RBM15,CRTAP,HOPX,CGNL1,TPPP,HOPX,SH3PXD2B,GPX3,GBP6,NCBP1,MRGPRF,WDR43,PLCB1,COL18A1,SNCG,MRGPRF,RFC2,PRKAR2B,MYO9B,GREM2,PARP14,SBSPON,SMARCA5,PTPN2,EIF2AK2,PLOD3,MAGOHB,KNG1,CA5B,UBXN6,COL15A1,ZC3HAV1,SHMT1,COL14A1,GPD1L,PRSS27,SPINK5,GPT2,P4HA1,CNN2,FGF2,LMOD1,TTYH3,PARP12,CORO2B,NFIX,TTYH3,SUCLG2,APOD,COL14A1,SERPINH1,AMBP,MMRN1,LRG1,CLYBL,PTGDS,S100B,CLYBL,WDR43,S100B,NDE1,MFAP5,EBF1,SBSPON,SULT6B1,ALDH2,SH3GLB2,OXSM
185,PRPH,UACA,CORO2B,MAGI1,SH3PXD2B,SYMPK,IKBIP,GPD1L,ALAD,COL18A1,PALM,ITPR3,VWF,NCBP1,ABHD14B,NCBP1,ALDH1L1,PALM,LMOD1,HDHD2,ITIH4,PLEKHA7,LIMS2,CHD2,PFKFB3,ESD,LIMS2,EPHX2,ESD,NCBP1,EIF2AK2,LPCAT1,CPN2,EIF2S2,NDRG2,SBSPON,COL14A1,TMSB10,CLCNKA,CHD2,RGN,CLYBL,ENDOU,NDE1,GPT2,KRT78,MYOC,RASIP1,PTPN12,BCKDHB,COL18A1,MFAP4,TRIP10,SRPK2,HSD17B10,APOA2,CA5B,MTHFD1L,ECHS1,ARHGEF1,AKAP8L,SUCLG1,AHNAK,COL15A1,POP1,PRDX2,CRTAP,PTK7,LMOD1,PRPH,PPP1R7,SERPINA7,ESD,FAM49B,FHL5,ACAD8,HSD17B10,SH3PXD2B,VWF,SMARCA5,PARP12,P3H1,NCBP1,CTNNBL1,CLYBL,PTPRS,PLEKHA6,COL14A1,NDE1,TREM1,PTPN2,PTK7,MAGOHB,CTNNBL1,SUCLG2,CORO2B,PEBP1,CLYBL,ADAMTS2,PALM
186,PTPN12,PLCB1,ARID3A,C1RL,ENDOU,MACF1,TNFRSF12A,PRPH,SH3PXD2B,EIF2AK2,BLVRB,PTGDS,HECW2,VSIG10L,DIAPH2,CADM3,MACF1,HDHD2,SRPK2,CA5B,CFI,AGFG2,PADI1,MYO9B,HEBP2,PPP1R18,TAP2,PPP1R18,EIF2AK2,AKR7A2,TPPP3,SULT6B1,HDHD2,ECHS1,MCMBP,COL14A1,PSME4,TPPP,ATXN2L,COL14A1,PGM5,CAPN5,PADI1,PLCB1,CFI,CADM3,TMPRSS11B,VSIG10L,CGNL1,ZC3HAV1,MTURN,MCMBP,MACF1,CNRIP1,SERPINH1,TTYH3,SLC9A3R2,HYI,DIAPH2,PTPN2,CLEC3B,TTYH3,WARS2,CADM3,MAGI1,SBSPON,CLCNKA,PBX1,CRIP2,TMPRSS11B,SULT1A4,ADIRF,AKR7A2,MTHFD1L,MAGOHB,LIMS2,MAGOHB,EBF1,ARID3A,TREM1,ACPP,VSIG10L,PTPN2,PSME4,PRDX2,P3H1,UBXN6,CPSF1,TPPP3,C1RL,C3,SLC16A7,SMCHD1,TRIP10,TREM1,NUP155,UTRN,LIMS2,MACF1,BCAT2
187,LRG1,AIF1L,PHYHD1,VSIG10L,MAGI1,FYCO1,AIF1L,HOPX,ADIRF,C1RL,TFPI,TTYH3,GREM2,KIAA1211L,P3H1,CAVIN3,ACKR1,PADI1,CORO2B,COL15A1,FYCO1,DIAPH2,OXSM,PTPN12,ESD,WDR43,U2SURP,GTF2E2,UBXN6,KIAA1211L,C3,LIMS2,NDE1,S100A4,CNRIP1,UBXN6,EIF2AK2,PLCB1,TMPRSS11B,SULT1A4,RFC2,CPN1,RGN,GNG11,MMRN1,ESD,AHNAK,GPD1L,COL15A1,PRDX2,GPX3,COL18A1,EBF1,SERPINF2,SH3PXD2B,MMRN1,AMBP,AK3,NCBP1,CORO2B,FGF2,AGFG2,ANAPC7,RBM15,PES1,ALDH1A2,SYMPK,ORM2,SNCG,BDH2,PHYHD1,SNCG,ECHDC2,CLYBL,GC,KANK2,PDE2A,MTHFD1L,PTGDS,MYO1C,SLC38A1,PTPRS,MYH9,STAT2,SOAT1,SELP,SBSPON,CAPN14,CPSF1,GBP6,CLYBL,SRPK2,SULT1A4,COL14A1,ALAD,CFI,TFPI,DIAPH2,CPSF1,UBXN6
188,CHD2,APOA2,PLEKHA7,GFRA1,ASPG,MTURN,NT5C,COL14A1,ARID3A,MCMBP,APOA2,ECHDC2,STAT2,HSD17B10,SPINK5,ACPP,BCKDHB,SNCG,C1RL,OSBPL3,OXSM,ARID3A,PTPN12,MTURN,SERPING1,NFIB,ESD,LMOD1,HSPA12A,CA5B,SMCHD1,TRIP10,NDRG2,PFKFB3,HYI,PTPN2,ATP5F1B,SHMT1,EIF2AK2,SMARCA5,PTPN2,DHRS11,MAGOHB,TNFRSF12A,MTURN,PALM,LRG1,COL15A1,ISOC2,ACPP,MFAP5,ITIH4,FKBP9,GBP6,CORO2B,IKBIP,FAM3B,DIAPH2,EBF1,HSPA12A,GNG11,RHCG,SULT6B1,NCBP1,ITIH4,AHNAK,SH3PXD2B,VWF,COL14A1,PES1,MTHFD1L,NT5C,EPHX2,ESD,MTHFD1L,ABLIM3,SULF1,MTURN,C1RL,PLAU,UACA,PALM,L1CAM,ADAMTSL5,RPL7L1,ANKRD35,MTHFD1L,ADIRF,FBLIM1,APBA1,ZC3HAV1,PAK2,ACTR1B,LMOD1,ALDH2,SHMT1,PPL,DIP2A,PEBP1,PLOD1
189,PRDX2,ATP6V0A4,PPL,GPX3,AHNAK,EBF1,CNRIP1,THSD7A,AHNAK,ACADS,UBXN6,ATP13A4,APOA2,TMPRSS11B,APOF,MAGI1,ZC3HAV1,ANAPC7,ZC3HAV1,LMOD1,L1CAM,PARP12,COL18A1,HYI,IKBIP,PRDX2,NFIX,AKR7A2,SNCG,P3H1,CFI,ITPR3,GOLIM4,APOF,CAVIN3,FUT6,LIMS2,PTPN12,MACF1,COL18A1,SLC38A1,S100B,EIF2AK2,THSD7A,U2SURP,ACAD8,SH3PXD2B,MFAP5,WDR43,GPD1L,COL15A1,SPINK5,CPSF1,ANAPC7,MYH9,PTPRS,APOA2,GNG11,LIMS2,MYO1C,CFI,PLOD3,SULT1A4,CAPN14,EPHX2,ACTR1B,MTURN,C1RL,RFC5,APOB,COL14A1,PLAU,HOPX,VSIG10L,SBSPON,SH3PXD2B,GIPC2,SMCHD1,PES1,SULT1A4,P3H1,SHMT1,CLCA4,PRDX2,COL14A1,DHRS11,ACAD8,SHMT1,PLCB1,MYOC,MAGOHB,PRDX2,L1CAM,ASPG,MAGOHB,RBM15,MUC21,GPX3,GNG11,TFPI
190,CORO2B,RHCG,CPN2,NFIX,ABHD14B,NDE1,GBP6,TFPI,LIMS2,CRTAP,SLIT3,CSTF3,CAVIN3,MTURN,PARP12,MAGOHB,VWF,SMARCA5,CA5B,CDK11B,NDRG2,SRPK2,MYO1B,AZGP1,NDE1,MTURN,MPP7,PRKAR2B,MYH9,TFPI,SH3PXD2B,CGNL1,IKBIP,PSME4,FYCO1,APOD,PLEKHA7,RAB5B,HSD17B8,AKR7A2,MPP7,PLOD1,NDE1,TAP2,POP1,CNRIP1,A1BG,GGT6,WDR18,NCBP1,PRPH,UBXN6,RGN,BCKDHB,ADH1A,KIAA0930,RFC2,GZMB,PFKFB3,SPINK5,SLC38A1,MTHFD1L,CADM3,MFAP4,CFB,NCBP1,BAX,ARHGEF10L,SRPK2,EIF2S2,ORM2,SYMPK,GPT2,ALDH2,ECHDC2,MFAP5,PFKFB3,PRPF8,AZGP1,COL14A1,PTK7,MRGPRF,ADH1A,ISOC2,SERPINH1,OGFR,DDX5,RGN,MYOC,BCKDHB,PLEKHA7,ADH1A,CNRIP1,MTMR10,NCBP1,SNTB2,SERPINF2,PPP1R18,TMPRSS11B,CNRIP1
191,C1RL,SMARCA5,CAVIN3,ATP13A4,PEBP1,BCKDHB,PRSS27,PLOD3,ASPG,TMPRSS11B,DNAJA1,CFB,MCMBP,SORBS1,WDR43,POP1,COL18A1,PFKFB3,SULT6B1,COL14A1,MAGOHB,GPX3,ARID3A,TMPRSS11B,CAPN14,CLEC3B,SHMT1,COLGALT1,MYOC,HYI,PTPN12,PPP1R18,U2SURP,UBXN6,OSBPL3,UTP4,PAK2,CADM3,PTPRS,EIF2S2,AKR7A2,KBTBD11,NCBP1,DNAJA1,UBXN6,MAGI1,COL14A1,BCKDHB,LUZP1,CNN2,IKBIP,CLEC3B,C1RL,AKR7A2,CBR4,BLVRB,FYCO1,APOF,BCKDHB,EIF2AK2,TMPRSS11B,ACPP,MTURN,FHL5,SMCHD1,CLYBL,SHMT1,CLEC3B,L1CAM,PUM1,GNG11,LMOD1,LIMS2,EPHX2,PTPRS,UTRN,FETUB,MUC21,IGF2R,TAP2,LRG1,TMPRSS11B,IKBIP,MACF1,APP,PEBP1,ANP32B,STAT2,COL14A1,C3,HOPX,LIMS2,EBF1,NT5C,SH3PXD2B,OXSM,PDE2A,ECHS1,NDRG2,APOA1
192,OXSM,TMPRSS11B,ALDH2,CAPN14,NFIX,SNCG,PPL,CFI,P3H1,CYBRD1,HOPX,ISOC2,CAPN14,SERPINF2,CADM3,AIF1L,CPN2,PARP12,RHCG,CRTAP,TTYH3,MAGOHB,FAM49B,ALDH2,NCBP1,MACF1,CAPNS1,KANK2,NDE1,IKBIP,DIAPH2,PLEKHA7,MTURN,EIF2AK2,UBXN6,C3,SH3PXD2B,CLYBL,ECHS1,CNRIP1,KANK2,ITPR3,MTHFD1L,CLYBL,ACPP,MUC21,PPL,TREM1,PEBP1,UBXN6,C3,ACPP,PTK7,PEBP1,MAMDC2,MTURN,BAX,CRIP2,FKBP9,MPP7,TTYH3,ADPGK,PTGDS,DHRS11,AIF1L,TTYH3,ADAMTSL5,DNMT1,CLCNKA,FGF2,S100B,KIAA1211L,IGF2R,PTPRS,RBM15,PLEKHA7,MAGI1,PHYHD1,WDR18,EPHX2,SBSPON,U2SURP,COL14A1,FSCN1,ISOC2,WDR43,TNS1,HAAO,ESD,CGNL1,VWF,PTPN2,MTHFD1L,TPPP,TOM1L2,PAK2,TNS1,ARHGEF1,SMARCA5,TMPRSS11B
193,MYOC,PLOD3,WDR43,LRG1,BCKDHB,POP1,CLYBL,CAPN14,MYOC,ESD,SUCLG2,SUCLG2,SYTL4,ALAD,CPSF1,CA5B,CLCNKA,RSL1D1,CTNNBL1,AZGP1,APOA2,PRRC2C,MAP6,COL15A1,C3,PBX1,SNCG,EBF1,PES1,MAGI3,TAP2,EIF2S2,COL15A1,HOPX,PTPN12,CLYBL,FKBP9,SERPING1,CTNNBL1,KBTBD11,PLEKHA6,GPT2,COL14A1,GPX3,NUP205,MTHFD1L,SBSPON,AHNAK,PLOD3,SH3PXD2B,WDR43,CNRIP1,SMCHD1,VSIG10L,ZC3HAV1,SUCLG2,PRPF8,ZFYVE21,STAT2,RGN,SPINK5,COL15A1,MYO1C,SUCLG1,TTYH3,SERPINH1,ACPP,IL17D,S100B,ISOC2,TREM1,SERPINH1,MAGOHB,CORO2B,APP,NDE1,LIMS2,PRDX6,SORBS1,PLOD1,MAGI1,SULT1A4,CYBRD1,SLC16A7,C1RL,MMRN1,PARP12,CNN2,SUCLG1,ITIH4,LIMS2,BCKDHB,ESD,BCKDHB,MTMR10,HEBP2,ALDH1A1,PLOD3,AMBP,SUOX
194,ANP32B,ACADSB,EBF1,MRGPRF,SOAT1,SERPINH1,MAMDC2,TCOF1,CRIP2,ACADSB,CAVIN3,DIAPH2,TFPI,GNG11,NCBP1,ECHS1,MYH9,ITPR3,IKBIP,PLAU,CPSF1,MTHFD1L,HSD17B10,EPHX2,TTYH3,COL15A1,S100B,PLEKHA6,PEBP1,PTGDS,HYI,RFC2,CA5B,THSD7A,MYO1C,AMBP,SUCLG1,SULT1A4,CRYL1,TMPRSS11B,SNCG,SHMT1,FGF2,NFIX,TMPRSS11B,MAGOHB,SH3GLB2,OXSM,ALDH2,PLCB1,GPT2,EBF1,MYH9,PLAU,PLCB1,KBTBD11,PLOD3,NDE1,PALM,EIF2S2,PARP12,MTMR10,GBP6,SORBS1,CORO2B,ACAT1,LMOD1,GGT6,PLOD3,RHCG,CAVIN3,GTF2E2,CHD2,LUZP1,HSD17B8,IKBIP,APOA2,CRTAP,UBXN6,PALM,ITIH4,PTGDS,MMRN1,BCKDHB,ACPP,PLOD3,EMILIN3,CGNL1,ARID3A,PARP12,UBXN6,PLAU,CPSF1,SULF1,AHNAK,SORBS1,C3,ADIRF,GPX3,CAVIN3
195,PLEKHA7,PTPRS,MUC21,ADAMTSL5,CGNL1,PCCB,LIMS2,DBT,ALDH6A1,MYOC,ZC3HAV1,CORO2B,VSIG10L,PTPRS,COL14A1,PRPF8,UBXN6,PDE2A,MTHFD1L,MOB1B,PALMD,ACPP,ANKRD35,L1CAM,PPP1R18,ALAD,PRDX2,FETUB,CTNNBL1,SRPK2,LMOD1,EBF1,GPD1L,BLVRB,PLEKHA6,AKR7A2,CA5B,P3H1,AZGP1,SH3PXD2B,ABHD14B,MFAP5,CORO2B,FKBP9,MCMBP,CRTAP,KRT78,ITPR3,EIF2S2,UACA,NCBP1,CADM3,NUP93,RPL7L1,MOB1B,KRT78,TREM1,RAB5B,SBSPON,SH3PXD2B,ARID3A,EIF2S2,MFAP4,KIAA1211L,BLVRB,PDE2A,PTPRS,CLCA4,PLEKHA7,PTK7,PFKFB3,PALM,ANKRD35,PRRC2C,FBLIM1,RHCG,CFB,STAT2,BLVRB,VWF,CPSF1,ACPP,FKBP9,PLEKHA7,OXSM,VAT1L,KANK2,ADH1A,CRIP2,MAGI1,PRPH,HEATR1,APBA1,RHCG,TAP2,APOF,CLYBL,RPL7L1,ACAT1,SORBS1
196,MYO1C,VAT1L,CGNL1,SBSPON,AMBP,GNG11,SHMT1,FAM49B,ATP13A4,HSD17B8,PTPN2,SORBS1,WDR43,NFIX,UBXN6,ZC3HAV1,TOM1L2,COL18A1,BDH2,PTK7,PLEKHA7,CLCA4,EPHX2,EIF2AK2,SLC16A7,CORO2B,FETUB,TPPP,TMPRSS11B,HOPX,AZGP1,PBX1,ACAD8,PTPN2,AZGP1,SNCG,SHMT1,PPP1R18,HSPA12A,VSIG10L,A2M,PES1,NFIX,PTPRS,PTPN12,CORO2B,CGNL1,HYI,PBX1,RGN,TFPI,CAVIN3,AZGP1,MMRN1,VSIG10L,LRG1,CLCNKA,CADM3,SHMT1,S100A10,SRPK2,MFAP4,COLGALT1,GNG11,NDE1,CADM3,AIF1L,MTURN,GPX3,SORBS1,AIF1L,MYOC,NDE1,FBLIM1,VIM,HSD17B8,AGFG2,SULT1A4,TREM1,C3,CA5B,ZC3HAV1,LUC7L3,APEH,COL18A1,NFIX,BAX,MAMDC2,NFIB,LRG1,FGF2,COL14A1,NCBP1,IKBIP,ENDOU,CRLF1,TXN2,RAB5B,PRPF8,CPN2
197,FAM49B,ACPP,NCBP1,SLC16A7,PES1,GPD1L,LMOD1,IGF2R,KANK2,PLOD3,TREM1,ALDH1L1,TREM1,GREM2,PDE2A,APOF,PALM,S100A4,RFC2,PLCB1,HECW2,RGN,PRKAR2B,TOM1L2,PTK7,DHRS11,ITIH4,TREM1,PRDX2,SULF1,MFAP4,THSD7A,PRSS27,MFAP5,ACAT1,SERPING1,SUCLG2,ATP5F1B,KRT78,C1RL,VSIG10L,CA5B,C3,NEMP1,CAPN5,RFC2,CAPN14,ISOC2,KIAA1211L,HSD17B8,SERPINH1,CLCNKA,ARID3A,CAVIN3,SUCLG1,SERPINH1,HOPX,MAGOHB,ACPP,ACAD8,ALDH1A1,AKAP8L,S100A10,PGM5,CPN2,CGNL1,MFAP5,CFI,SYMPK,NT5C,APOF,CGNL1,U2SURP,CTNNBL1,UBXN6,ESD,RFC2,BCKDHB,PTPRS,NFIX,PPL,ECHDC2,MTHFD1L,UBXN6,CFI,TMPRSS11B,PLEKHA7,CRTAP,LUZP1,PLAU,P3H1,PLEKHA7,SYMPK,CLCNKA,ECHDC2,KBTBD11,LUZP1,BAX,PRPH,ANP32B
198,CPSF1,LRG1,HSD17B10,MPP7,LMOD1,PSME4,C3,GPX3,CAPNS1,MTURN,IGF2R,C1RL,CAPN5,SH3PXD2B,SMCHD1,RPL7L1,COL14A1,CAVIN3,FYCO1,UBXN6,C1RL,CHD2,ITPR3,MYOC,TOM1L2,BAX,SRPK2,FKBP9,MPP7,TTYH3,MRGPRF,PALM,P3H4,AKR7A2,S100A10,NDRG2,PLAU,MYO1C,HAAO,CLCA4,ADPGK,GREM2,P3H1,HDHD2,CRTAP,MEIS1,CAPN5,TAP2,FGF2,GPT2,P3H1,MAGI1,DHRS11,CGNL1,PES1,PRSS27,MTURN,PRPF8,SFPQ,CAVIN3,PALM,GPX3,COL18A1,IKBIP,TPPP,WDR43,MCMBP,KRT78,MTHFD1L,OGFR,ECHDC2,TREM1,NCBP1,ADH1C,SERPIND1,C1RL,TNS1,AHNAK,SUCLG1,CLEC3B,WARS2,MYO1C,MAGI1,LIMS2,ANLN,PTGDS,LIMS2,GTF2E2,CRYL1,EIF2AK2,RAB5B,CFB,PPP1R18,CORO2B,ZC3HAV1,MACF1,PPP1R18,SRPK2,NKRF,APOD
199,CAPN5,ALAD,PLCB1,PTPN12,SUCLG1,GPX3,FGF2,L1CAM,TRIP10,C3,MAMDC2,MYH9,ZC3HAV1,HSPA12A,CFI,EBF1,DIAPH2,APOA1,SERPINF2,NT5C,PTPN12,CPSF1,PALM,STAT2,EBF1,HYI,HSD17B8,MTHFD1L,PRRC2C,CGNL1,EBF1,LOXL2,PLSCR1,SULT1A4,EPHX2,ARID3A,AKR7A2,PRDX2,CADM3,NDE1,CRTAP,RFC2,PLOD3,CAPNS1,SULT1A4,COL14A1,ENDOU,NCBP1,ESD,NUP93,P4HA1,MFAP5,CADM3,ITIH4,S100B,ECHDC2,CPN2,PGM5,ALAD,MACF1,ESD,EIF2AK2,PDE2A,CLCNKA,APOA2,S100B,RAB5B,APOF,PLAU,MACF1,PADI1,MAGI1,NFIX,PRPF8,MYO1C,BDH2,TMSB10,THSD7A,ZC3HAV1,SLC9A3R2,BAX,IKBIP,PTPRS,ACAD8,VWF,TRIP10,CNRIP1,CPN2,HADH,NDE1,PLAU,FYCO1,GNG11,SERPING1,ORM2,P3H1,EIF2S2,RSL1D1,BLVRB,PPP1R18
200,DIAPH2,MUC21,APOF,SERPINH1,CRIP2,ME3,AMBP,NFIX,ECHS1,CNRIP1,MCMBP,SLC16A7,GBP6,APOB,PTPN12,CLYBL,ANLN,BCKDHB,PSME4,HOPX,SRPK2,LRG1,PUM1,PTPRS,AGFG2,ALDH1A1,SORBS1,CPSF1,FAM49B,SHMT1,AKR7A2,AHNAK,PLEKHA6,BDH2,SHMT1,OXSM,RFC2,SH3PXD2B,MTURN,PALM,PTGDS,VSIG10L,BCKDHB,AZGP1,AIF1L,PLCB1,MPP7,MMRN1,TAP2,HSPA12A,ANAPC7,NFKB2,C3,NT5C,ADAMTSL5,SRPK2,PTPN12,AIF1L,SH3PXD2B,SYMPK,U2SURP,LIMS2,PLOD3,OXSM,ECHS1,SMARCA5,MACF1,TREM1,MPP7,GFRA1,NT5C,SERPINF2,ECHS1,ALDH1A1,KRT78,BCAT2,ALDH1A1,TOM1L2,PUM1,AHNAK,LMOD1,CA5B,LIMS2,L1CAM,S100A4,KBTBD11,PEBP1,ECHDC2,NCBP1,SELENOP,QDPR,FGF2,ISOC2,MAGI1,PTK7,HSD17B8,ADAMTS2,QDPR,CLCA4,C1RL
201,TAP2,SHMT1,SNCG,PRDX2,AKR7A2,PLEKHA7,ALDH1A1,MAMDC2,IFI35,ABLIM3,TTYH3,ESD,PGM5,MAGI3,TOM1L2,RHCG,SBSPON,SYTL4,LUZP1,NDE1,APOF,CBR4,CAPN14,PES1,KANK2,COL14A1,CRIP2,PES1,CORO2B,EBF1,ARID3A,AKR7A2,SERPINH1,ABHD14B,ECHDC2,PRPF8,MUC21,CGAS,PAK2,ESD,PTPRS,GPD1L,PES1,SNCG,MAGOHB,SNCG,MMRN1,MYH9,BAZ1A,CORO2B,PLEKHA7,ARID3A,OAS2,RGN,PML,CPSF1,PEBP1,TGM3,CPSF1,P3H1,FKBP9,PBX1,KRT78,EMILIN3,PLEKHA7,PPP1R7,COL14A1,STAT2,HOPX,WDR43,RAB5B,ALDH1L1,ANLN,TFPI,CAPN5,SLC16A7,GOLIM4,NCBP1,P3H1,PLEKHA7,PLAU,PEBP1,GBP6,S100A4,PADI1,CLCNKA,ACPP,S100A4,ALDH1A1,MPP7,GPT2,RFC2,PTGDS,ALAD,MAGI1,PLCB1,SYTL4,DHRS11,NUP107,PLOD3
202,HYI,BCKDHB,P3H1,S100A10,ADPGK,EIF2AK2,KANK2,ITIH4,ZC3HAV1,LRG1,PUM1,COL18A1,CRTAP,EIF2S2,AGFG2,PSME4,FKBP9,CFI,MACF1,AHNAK,AZGP1,NDE1,MTURN,MRGPRF,CAPN5,CA5B,MFAP5,ABHD14B,ALDH2,KANK2,MMRN1,COL14A1,MMRN1,NUP93,SERPING1,ACTR1B,APOA2,PLOD3,COL18A1,PUM1,ESD,ZC3HAV1,CTNNBL1,APOF,VSIG10L,CLYBL,TRIP10,SMARCA5,C3,NDE1,C1RL,VWF,OXSM,PRPF8,CRIP2,SULT1A4,CAPN5,PEBP1,AIF1L,MOB1B,HOPX,CLCA4,CA5B,NDRG2,RGN,PRPH,MYH9,PLEKHA7,P3H1,MAMDC2,SMARCA5,RGN,COL18A1,GNG11,FSCN1,RPL7L1,ATP13A4,COLGALT1,SYMPK,PES1,OXSM,OXSM,CGNL1,SERPING1,ADAMTSL5,COL14A1,MYO1C,NCBP1,WDR18,HSPA12A,MYH9,PNO1,HOPX,ECHS1,MACF1,STAT2,DHRS11,PTPN2,SOD1,SNCA
203,P3H1,GPT2,PLOD3,COL14A1,KIAA1211L,CPSF1,COL15A1,CFB,CA5B,ACPP,MTHFD1L,ZC3HAV1,CORO2B,EBF1,ACAD8,PES1,ACPP,NDRG2,CKAP5,LRG1,PPL,GREM2,FYCO1,ZC3HAV1,MAGOHB,TOM1L2,FYCO1,PTGDS,SLC16A7,S100B,OXSM,PPL,LUZP1,LMOD1,PTPN2,SULT1A4,THSD7A,TMPRSS11B,SLC38A1,PARP12,CLEC3B,DIP2A,TFPI,TREM1,ACAD8,APOF,P3H1,MTHFD1L,FKBP9,P3H1,NT5C,RHCG,DIAPH2,SERPINH1,CFI,ALDH1L1,KIAA1211L,DBT,CRTAP,ECHDC2,MACF1,EBF1,PALM,SHMT1,ESD,SH3PXD2B,HSD17B8,ZC3HAV1,IKBIP,TFPI,GPD1L,C1RL,SERPINF2,CRIP2,ADAMTSL5,PTPRS,FGF2,TNFRSF12A,UTP4,PARP12,PPAN-P2RY11,SUCLG1,PUM1,MMRN1,ALDH2,SERPINF2,MOB1B,ACKR1,THSD7A,ADH1A,PLEKHA6,UACA,PAK2,CA5B,SUCLG1,MYH9,NFIX,MTHFD1L,PLOD3,CDK11B
204,RFC2,FKBP9,CLCA4,CRTAP,PTGDS,CRIP2,ITGAX,ISOC2,CPSF1,MAMDC2,KRT17,MRGPRF,ACAD8,GPD1L,ISOC2,SNCG,NFIX,LMOD1,PBX1,ITIH4,NFIB,MAMDC2,MACF1,C1RL,UBXN6,SULT1A4,PUM1,SLC16A7,PRPH,MAGI1,SUCLG1,KPNA2,IGF2R,CPSF1,MYOC,NDE1,WDR12,VAT1L,ABHD14B,SERPINH1,ITIH4,EBF1,UTP4,ESD,HECW2,ITPR3,STAT2,SH3PXD2B,KANK2,NEMP1,UACA,APOF,OSBPL3,PES1,KIAA1211L,COL14A1,NEMP1,BCKDHB,CKAP5,SYTL4,PFKFB3,LPCAT1,DHRS11,PHYHD1,KRT78,APOA2,WDR43,ESD,PTPN12,TJP3,PALM,SERPING1,SNCG,KANK2,COL14A1,CD276,VSIG10L,HSPA12A,RGN,TPPP,HSD17B10,PARP12,P4HA1,ZC3HAV1,AZGP1,KIAA1211L,COL14A1,CTNNBL1,LMOD1,SFPQ,UTP4,CAPN14,MTURN,PTGDS,SMCHD1,TREM1,APOD,PADI1,ARID3A,PRPF8
205,CADM3,MYO1C,HSPA12A,FAM49B,SBSPON,CA5B,MYH9,SHMT1,GULP1,PRKAR2B,P4HA1,FGF2,ADIRF,PTPN12,ALAD,FGF2,PGM5,CLCNKA,AGFG2,ABHD14B,MTHFD1L,KRT78,GPX3,VSIG10L,SCEL,OGFR,ACADSB,PEBP1,HAAO,SBSPON,CHD2,DBT,DNMT1,DHRS11,COL18A1,PPP1R18,GPX3,GPD1L,ARID3A,C3,ADH1C,ZFYVE21,PLAU,AKAP8L,PRDX2,UBXN6,DDAH2,PTPRS,VSIG10L,DHRS11,GOLIM4,NAXD,SUCLG1,NFIX,HYI,MCMBP,MYH9,WDR43,P3H1,CA5B,PTPN12,PTK7,SMARCA5,UBXN6,SERPINH1,CAPN14,ESD,CKAP5,ARID3A,CRYL1,CLCNKA,RNF213,ACAT1,IGF2R,GNG11,HADH,CPSF1,BDH2,SERPINH1,CRTAP,FKBP9,CFB,S100B,SHMT1,PLCB1,EIF2AK2,ECHDC2,CFB,HSD17B8,CLEC3B,ACPP,PEBP1,LMOD1,ADIRF,HELZ2,CRIP2,COL15A1,ACPP,ECHDC2,SNCG
