,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
427,PP_RBSN,PP_CENPH,T_CTTNBP2,T_ZNF200,T_MTFR1L,T_SELENBP1,P_IL33,T_LOC105371629,T_IL4I1,T_GPD1,T_CDC25C,T_LOC107987259,T_SECISBP2L,P_C2orf54,P_FAM49B,T_IGF2BP2,P_PCCB,T_LOC105369736,PP_OXR1,T_C14orf180,P_WDR43,T_MYO9B,P_CADM3,T_CDC45,T_LOC105379051,T_LINC02081,P_PUM1,P_PBX1,P_NUP205,T_ALDH9A1,T_MIR29B2CHG,T_IGF2BP2,P_LMOD1,T_C2orf40,T_KRT78,T_LOC105373266,T_COLGALT1,T_SORCS1,T_LOC105369736,P_WDR43,T_LOC105377928,T_MGLL,PP_PGM5,PP_KRT4,T_LOC105378909,P_VWF,T_FAM219B,P_AKAP8L,T_LOC102724122,P_OLFML1,T_GGTA1P,PP_ARHGAP10,M_BCL3,T_MMP11,PP_UBL4A,T_STRADB,P_PNO1,T_MFAP2,P_CFI,T_AR,T_OSR1,T_LRWD1,T_E2F3,P_HOPX,T_LMOD1,T_C1QTNF7,PP_VPS72,T_PRKAR2A,T_CTHRC1,T_LOC102723638,T_ACPP,P_DIAPH2,P_ADIRF,P_SERPINA4,T_HAUS8,PP_TTR,P_C2orf54,P_MYO1B,T_PLOD3,T_SPOCD1,T_LOC105373098,T_TACC3,PP_KRT4,T_DNMT3B,PP_FNDC3B,T_LOC105370593,T_LINC02341,T_NDNF,P_CLYBL,T_R3HDM1,PP_CHD1,T_LINC02081,T_LOC107984567,T_P3H1,M_NLRP4,PP_KNG1,T_SLC27A6,PP_ARHGAP10,PP_FGD6,PP_TNS2
428,M_KBTBD12,T_IGF2BP2,P_HSPA12A,T_LOC105376074,PP_TRPM6,P_HSD17B10,T_RSPO1,P_MYOC,T_AIF1L,T_MYO9B,T_LOC102724122,T_RPS6KA6,T_LINC02081,T_LIMK1,P_AKAP12,P_PCCA,T_RBM20,T_TDRD3,T_DLG2,T_LNX1,P_ARID3A,T_MTFR1L,T_MMP11,P_ALDH9A1,PP_HACE1,P_HSPA12A,T_DCBLD1,T_LOC107984832,T_ELF4,T_MAMDC2,P_NOP2,T_MAMDC2,M_BRDT,T_SCEL,PP_FOXO4,T_FAM149A,T_CYP4F12,T_SNX10,T_HOXC9,PP_PGM5,T_LIMK1,T_MIR4435-2HG,P_HEBP2,T_RNASE4,T_GPT,T_MMP11,P_AOC3,T_LOC105374054,P_RGN,T_BBOX1-AS1,T_SLC2A6,PP_PLCD1,PP_SORBS2,P_APOA2,T_ZNF281,T_LINC01839,T_BMX,T_ZNF536,T_EMP1,T_ARHGAP10,P_PLOD1,T_TUBB3,M_RGS22,T_PLAUR,T_GYS2,T_LOC101927086,P_CPN2,T_ELF4,T_RELN,P_SMARCA5,PP_KANK3,T_LOC105376074,PP_ATP5PO,P_THSD7A,T_BMS1P17,P_NUP62,P_NOL11,P_SORBS1,T_LINC02081,P_PRKDC,M_TMEM132D,P_WDR43,P_PUM1,T_IL4I1,T_HLF,T_PCDH17,T_SLC26A6,PP_ITIH2,P_MFAP5,T_COL5A2,T_TGM3,P_ADD1,PP_CTTNBP2,PP_SERPIND1,P_NT5C,P_CADM3,T_FLNA,T_LOC107984568,T_ST6GALNAC6,T_MPZ
429,T_PLEKHG2,T_LOC105377124,T_RNF2,P_ADIRF,T_GRIN2D,T_CTHRC1,T_SMIM10,P_PLIN1,T_ITGA6,P_MTHFD1L,T_ALG3,T_PGM5,P_WDR43,T_CADM3-AS1,P_SLC25A42,P_MMRN2,T_IL24,T_DNAH17,P_CHD2,T_KRT78,P_MYH9,T_LOC105373557,T_MAGI1,T_ADH4,T_NOSTRIN,T_LOC107986603,T_RPL34,T_TMEM252,P_ZC3HAV1,T_ZNF536,T_C14orf180,T_NFIA,T_RSPO1,T_EZH1,T_NDNF,T_LOC105370455,P_EIF2AK2,M_NLRP4,P_AZGP1,T_MPZ,P_PRPH,PP_CBFB,T_RFC4,P_CAPN2,T_TMEM252,T_LOC105370593,PP_ACACB,T_PDE2A,T_MAD2L2,P_PCCA,T_LOC107985909,M_SLC25A2,P_CLYBL,PP_LMOD1,T_SMIM10,P_SASH1,P_CRBN,P_WDR43,PP_PRKG1,M_C11orf85,T_FGF10,T_TRIP10,T_LAMP3,T_FAM3D,T_CBX3,T_SLC27A6,T_MTHFD1L,PP_EIF4EBP2,P_SHBG,T_BNIPL,T_LOC107986430,T_LINC02538,P_MMRN2,T_LIMK1,P_PRPH,T_MAGI1,T_RPS8,T_LOC107986603,M_TMEM132D,T_PDHB,P_SNTB2,T_ABHD14B,T_TRIP13,T_COX7C,P_PTN,PP_HACE1,T_SDS,T_FAM49B,T_LOC105369736,T_KIF4A,T_TMEM252,T_CENPL,PP_KRT4,P_LMOD1,PP_F9,T_NDE1,PP_MEOX2,PP_SERPIND1,T_HSD17B4,PP_TTR
430,PP_MEOX2,T_MTFR1L,T_SLC26A6,T_TREM2,T_PUS1,T_SHCBP1,T_ADCYAP1R1,T_SUMO1P3,PP_AMPH,T_NDUFS7,T_PLAU,P_LAS1L,P_MYO1C,T_PAK2,T_CELSR3,T_TLE2,T_LINC01614,PP_SRSF2,T_ANKRD20A9P,T_TUBB3,T_LOC107985909,T_NR1H4,PP_ATP5PO,T_TNMD,T_MMP9,T_LLPH-AS1,M_BARHL2,T_PAK2,T_RBM20,T_PLEKHG2,PP_CENPH,P_CTNNBL1,T_OTC,T_CHRDL1,P_MAPK3,T_LOC105375469,T_LOC101928152,PP_SCG2,T_SFTA2,T_PAK2,T_LRWD1,T_NRXN1,T_RNF2,T_MGLL,T_CORO1C,T_ZNF281,T_MFAP2,P_ZC3HAV1,T_SPRY4,T_ZNF728,T_ACTB,T_LAMC2,T_ACAT1,T_DNAH17,T_XCL1,T_SHCBP1,P_WDR18,PP_LMOD1,T_LINC01839,T_TDRD3,PP_CCNK,T_CELSR3,T_LRWD1,M_CETN1,T_PDE2A,T_LIMK1,PP_HSPA12B,T_HMGA2,T_VIT,T_PAX9,T_MICAL2,T_CD80,T_SNX10,T_MMP11,M_GRM6,T_MYRIP,PP_PRKG1,T_BUB1,P_UTP4,T_CTTNBP2,PP_AHSG,T_FGF10-AS1,T_PDHB,T_LINC01697,T_MMRN1,P_PPP1R7,T_APBA2,T_FLNA,T_DLEU7,P_MT-CO2,PP_SNRPD2,T_GPR176,P_SUCLG2,T_IL11,T_TNXB,T_GYS2,P_IL33,T_COL4A2,P_AKAP8L,T_PLPP3
431,T_PGM5-AS1,T_HSD17B4,T_LOC105378132,P_NUP88,P_SCRN2,T_RUNX3,T_PMEPA1,T_RUVBL1,T_RPS6KA6,T_RFC4,T_ADAMTS12,PP_CHD1,M_POU4F2,T_RHEBL1,P_COL28A1,PP_WNK4,P_AK3,T_HEBP2,T_CHRDL1,PP_PRX,PP_KANK3,T_UAP1L1,T_LOC101927027,T_ZNF429,PP_ATP5PO,T_C14orf180,T_MYZAP,P_CPN2,P_ECHDC3,P_CPSF4,T_ZNF728,P_TPPP,PP_PGLS,T_TUBB3,T_COX7C,T_LINC00443,T_TMEM132A,T_IKBIP,T_LOC105373557,T_TRPM2,P_HDHD2,T_AIF1L,T_OTC,P_UBXN6,T_NDNF,T_PDHB,M_COX8C,M_VSX1,PP_PRRC2A,P_LMOD1,P_NOL11,PP_AKAP12,T_NUCB2,P_GPX3,T_ANGPTL5,T_KIAA0232,P_ALDH1L1,T_POSTN,T_SLC2A1,P_RPL7L1,PP_RBM15,P_STAT2,T_RELT,P_CAPN5,T_LOC102723638,P_TBC1D17,P_PCCA,T_MFSD12,T_PMEPA1,T_LNX1,T_ZNF540,T_CBX3,P_PLOD1,T_PDLIM2,T_ARHGAP10,T_GRIK3,T_DCBLD1,T_SORT1,P_RSL1D1,T_CBX3,P_MAGOHB,T_LOC105378132,T_CENPO,T_CYP4F35P,T_PLCXD3,PP_TRPM6,T_HEBP2,PP_TLE2,PP_RBSN,T_PAX9,P_DNMT1,P_NOP2,T_EPB41L4A-AS2,P_PNO1,PP_KCTD7,T_LOC101060400,T_FTLP10,T_ALKBH7,T_UBL3,T_HCG22
432,M_FSIP2,T_SPNS1,T_NCAPH,P_FYCO1,T_ECHDC2,T_LINC01697,T_ATP5PO,T_GNA12,T_SPOCD1,T_GPT,PP_PGM5,T_SHISA3,T_KIF14,T_SCIN,T_ECHS1,T_TMEM206,T_CHST11,T_MICAL2,P_UBXN6,P_CHD2,P_COLGALT1,P_STAT2,T_C5orf66-AS1,P_UACA,PP_CNKSR3,PP_AKAP12,T_CPEB3,PP_KNG1,T_VIT,T_CAVIN2,T_IL17RC,T_CCDC12,P_MTHFD1L,T_CYP4F35P,PP_AHSG,P_PADI1,T_NCAPH,T_DTL,T_TUBB3,T_LOC107984832,T_ACPP,T_SPINK5,T_PPAT,P_XPO5,T_LOC110091776,M_ZNF454,P_WDR43,T_PAK2,P_HRG,P_PEBP1,PP_ABLIM1,P_PBX1,P_NCBP2,P_CLCNKA,T_PLAU,P_SERPINF2,T_MMP9,P_LMOD1,T_CAVIN2,P_PRDX2,T_METTL7A,T_FAM219B,T_FUT6,P_MMRN2,T_SLC38A7,T_TRPM2,PP_PEBP1,T_AQP7,T_NCAPH,P_PRRC2C,T_ADAMTS12,T_TMEM132A,P_ATP6V1C1,P_CFB,T_CIDEC,T_MYO9B,T_ZNF536,T_HLF,T_LOC100129940,PP_SORBS1,T_LOC107986603,P_MED8,T_PDCD4,T_FOXO4,T_MMP13,M_HOXD12,P_KRT74,T_LLPH-AS1,P_KIAA1211L,P_NUP88,T_GRIK3,T_CCDC12,PP_EIF4EBP2,T_SPOCD1,T_MTFR1L,T_SPINK5,P_NCBP1,P_PRRC2C,P_C2orf54,T_TCF3
433,T_RIPK2,T_LRRK2,T_PRIM2,PP_MEOX2,PP_SRSF2,T_MMP1,T_HOXC8,T_C2orf54,P_TMPRSS11B,T_METTL7A,P_AKAP12,T_LOC101929340,P_MMRN1,P_MSRB2,P_MYO1C,T_KRT40,T_STIL,P_GPX3,PP_SKI,T_BDH2,T_COL4A5,T_GGT6,P_NUP205,P_UTP4,T_PCBD2,T_ATIC,M_GRM6,P_ABI3BP,T_LOC100129940,P_MYO1C,P_HSPA12A,T_TGM3,T_NDNF,M_GRM6,P_APOF,T_SELENBP1,T_LOC101928307,P_APOD,P_TNXB,P_PRDX2,T_ITGAX,T_FSCN1,T_SELENBP1,M_FOXD2,P_ADIRF,P_FETUB,T_NFIA,T_SLC2A6,T_NRIP3,PP_PKMYT1,P_ERH,T_GREM2,T_MYO9B,T_TMEM132C,P_U2SURP,P_NEFL,T_KIF4A,M_BOLL,P_CRBN,P_NCBP1,PP_HACE1,T_RPS6KA6,T_EPOP,T_ACADVL,T_LINC00844,T_CKS2,T_CIPC,T_ARPC1B,P_FAM49B,PP_PRRC2A,T_ARHGAP10,T_CYP27B1,P_APOB,P_MOB1B,T_PDLIM2,P_CFI,T_IL17RC,T_COX7C,M_HOXD12,T_CCDC12,T_FEN1,T_AR,T_RORC,P_GSTM5,T_COX7C,T_NDUFS7,P_NOP2,T_MTBP,T_PITX1,T_DLEU7,T_SORCS1,PP_OSR1,T_GPR176,PP_PRRC2A,PP_FGD6,T_SMIM10,T_MSANTD3-TMEFF1,P_CDK11B,T_NDE1,T_MGST2
434,T_MFAP4,P_SUOX,T_HLF,T_ARHGAP10,PP_FGD6,P_C2orf54,T_ASB8,T_DNMT1,T_KRT33A,T_TNMD,T_LOC107985909,T_LOC105370455,T_RECK,T_HPGD,T_SORCS1,PP_OSR1,T_LOC102724122,P_THSD7A,T_WDR66,P_KBTBD11,P_AZGP1,P_HSD17B8,PP_PRKG1,T_TUSC5,T_KRT17,P_CHD2,PP_RBSN,PP_TTR,T_PKMYT1,P_CRNN,T_CYP3A5,T_AQP7,T_HLF,T_KRT78,T_ALDH1L1-AS2,P_PCCA,T_ZDHHC15,T_DNMT3B,PP_TPPP,P_S100B,T_ZNF536,T_HPGD,P_CDK11B,PP_KRT13,T_SPNS1,T_PRIM2,T_BOC,P_C1RL,T_FAM107A,P_PUM1,P_PCCB,T_RUVBL1,PP_TH,PP_SCG2,PP_NFIX,T_CYP3A5,P_COL28A1,P_PLOD3,T_PARD3B,PP_CHD1,T_MFAP4,T_CYP4F35P,P_ABI3BP,PP_MAP6,T_RELT,M_FAM135B,T_INHBA,T_LOC107987259,P_PUM1,T_RHCG,T_GOT1,T_LOC101928152,M_GRIN2B,P_STAT2,M_EOMES,T_TMEM132C,T_XPNPEP2,T_WDHD1,P_NUP205,P_SBSPON,PP_OSR1,P_ADD3,M_ZNF454,PP_TNS2,PP_AMPH,T_SECISBP2L,P_PUM1,P_CDK11B,T_FAIM2,T_HLF,T_SUMF1,T_ADIPOQ,P_SPINK5,M_PCDH17,T_DNMT3B,T_ARHGAP10,P_TMOD2,T_GOLGA4,T_MICAL2,T_CRNN
435,T_PSMC3IP,T_PCOTH,T_AP5Z1,T_CDC6,T_ADAMTS12,T_HOXC9,T_COX7C,T_MTFR1L,T_FEN1,T_SEMA3G,PP_KRT13,T_NOP53,P_C1orf123,T_TTYH3,T_LOC105369212,P_ADD3,T_LOC107984410,P_TANGO2,T_TMEM158,P_PRELP,T_KIAA0232,T_ZNF626,M_NKAPL,T_MELK,P_EIF2AK2,PP_PRRC2A,P_APOF,P_ADH4,PP_AHSG,PP_KRT4,T_ABL2,P_TREM1,P_CNN2,T_TMEM132C,P_STXBP3,T_FOXO4,P_APOB,T_GINS1,T_TCP11L2,T_TMEM184B,P_TNS2,P_S100B,PP_SCG2,P_SCIN,T_R3HDM1,PP_PRKG1,T_PMEPA1,T_FAM91A1,T_MMP13,T_ALDH9A1,PP_AQP1,T_PRIM2,P_MOB1B,T_CTTNBP2,T_LOC105374314,T_TNFRSF9,T_SNX10,T_NDNF,P_NUP88,T_RHEBL1,T_MICAL2,P_GTF2E2,PP_TRPM6,T_LMOD1,P_ABLIM1,PP_PRPH,P_HSD17B8,T_CCDC12,P_SCRN2,P_CAPN14,PP_PRRC2A,P_CD34,P_OLFML1,T_LLPH-AS1,T_FAIM2,T_CTHRC1,T_MGLL,P_ALDH9A1,PP_LPIN1,T_MGLL,T_RTKN,P_EIF2S2,PP_SKI,P_NCBP1,T_BMS1P18,P_ECHDC3,T_MIR99AHG,PP_MASTL,T_ACADVL,T_KLF15,P_NOP2,P_IL33,P_HRG,P_KIAA1211L,T_SPOCD1,T_XPNPEP2,P_A1BG,T_LOC105370593,P_CP,P_CFI
436,T_LINC01614,T_RMND5B,P_RSL1D1,P_NAXD,T_HPGD,T_ATP5PO,P_SERPIND1,T_AGRN,T_CLSPN,M_FOXR1,P_POLR2H,P_MMRN2,T_LOC105370786,P_COL28A1,T_LOC105376074,PP_KANK2,P_SLC25A42,T_LOC107984832,PP_TRAM2,P_BAZ1A,T_TMEM26,P_PUS1,P_U2SURP,P_CLCNKA,PP_EIF4EBP3,T_INHBA,P_SLC25A42,T_ZNF728,T_KIF4A,T_PCBD2,PP_KALRN,P_ATP6V1C1,P_CRTAP,P_APOA2,T_CYP3A5,T_MYRIP,P_EBF1,T_LOC110091776,T_KRT33A,T_KIF26B-AS1,P_ABI3BP,T_EGFL8,T_EXO1,T_SORCS1,PP_RORA,PP_MAP6,P_NFIA,PP_KALRN,P_PRDX2,P_PLEKHA6,P_BAZ1A,PP_TP53INP2,T_ADAM10,T_RFC4,PP_SNRPD2,T_SOD3,PP_OXR1,M_FAM135B,T_CDC45,T_FUT6,T_EZH1,P_AZGP1,T_MFHAS1,T_DLEU7,M_NLRP4,P_PRELP,T_LYVE1,T_MINPP1,T_PRX,PP_CENPH,M_FOXB2,T_ZNF626,P_IFI35,T_TNMD,T_PGM5-AS1,T_ATP5F1A,P_TANGO2,T_SSBP2,PP_HACE1,T_ACAT1,T_LAMC2,T_SELENBP1,P_CPSF4,P_ZC3HAV1,P_CPSF1,T_FAM219B,T_BLOC1S1,M_ZNF454,P_ATP6V1G2,T_ABL2,T_LOC107987259,T_CIDEC,T_OTC,P_RFC2,P_IL33,T_LINC01697,T_WDR66,T_PGM5-AS1,T_MMP9,T_TMEM132C
437,P_PRDX6,T_PPARG,T_MFHAS1,T_PLEKHA6,T_RAF1,P_ADD3,PP_SCG2,T_PHYHD1,P_EPHX2,P_MMRN2,P_ADIRF,T_ACPP,T_WDFY3-AS2,T_XPR1,P_PFKFB3,P_CNRIP1,P_HSPA12A,P_PUM1,P_SORBS1,T_CIP2A,T_ARHGAP10,T_LINC02081,T_OTC,P_TRIP10,PP_STK11,T_LDHD,T_DNMT3B,T_COX7C,T_FAM219B,T_MFAP2,M_GRM6,P_SLC9A3R2,T_CTTNBP2,T_RPL32,T_MMP11,T_TNMD,T_MYO9B,T_IL11,P_HSPA12B,P_CP,T_AMZ1,P_PLCB1,P_PLOD3,P_DHX15,T_LOC105376074,T_DTL,P_KANK2,T_EIF3L,T_IQCJ-SCHIP1,T_PARD3B,PP_ARHGAP10,T_KRT78,T_SNX10,T_LOC102724122,P_PEBP1,PP_SKI,P_TNS1,T_P3H4,M_ZNF578,T_AIF1L,T_LINC02081,T_PARD3B,P_PRPF8,P_CSTF3,P_CRTAP,P_KPNA2,T_SUCLG2,T_C2orf40,P_OLFML1,T_TNMD,T_NCBP2,T_LOC105377124,T_PRSS27,P_SCRN2,T_LINC00330,P_EIF2S2,PP_CRNN,P_FAM49B,T_LINC02538,T_MMP11,T_SCIN,T_FLNA,T_BLM,P_A1BG,T_GPT2,T_BMS1P18,PP_SNRPD2,PP_PRKG1,T_NCAPH,PP_KANK3,P_GRHPR,PP_SORBS1,T_ALDH9A1,P_MMRN1,T_FOXM1,T_CYP3A5,P_PLOD3,PP_LPIN1,PP_PRPH,P_NAXD
438,M_DRD5,T_TRIP13,PP_KRT13,P_MYO1B,PP_EIF4EBP2,P_MFAP5,T_RORC,T_MFAP2,T_OAT,T_CYP4F35P,P_RFC2,PP_ATP5PO,T_TTYH3,P_EMILIN3,T_SELENBP1,M_ZNF578,T_ATP5PB,PP_GPATCH8,T_ZNF626,T_ADIPOQ,PP_MYO9B,T_FAXDC2,T_LYVE1,P_ACAD8,T_CBX3,PP_ITIH2,T_ALDH1L1-AS2,PP_ANK2,T_MTFR1L,P_EIF2S2,T_LOC101928152,T_MGLL,PP_KANK2,T_DLG2,T_ATP5F1A,T_MKRN2OS,P_NCBP1,T_ANGPTL5,T_ABCA10,T_BMS1P18,P_TMOD2,P_CFD,T_LIMK1,PP_STK11,PP_C3,T_BDH2,P_QDPR,T_RMND5B,T_FAM49B,T_PTHLH,P_SF3A2,M_PCDHGA11,P_CYP4F12,M_ZNF578,T_LOC101928152,T_GPT,PP_SLC35A5,T_CD276,T_ZNF844,P_CNRIP1,T_PLCXD3,T_NETO2,T_BRCA2,P_SCRN2,T_MAGI1,P_SF3A2,P_PRKDC,T_LOC107986603,T_ALDH1L1-AS2,T_CPEB3,T_LOC105376074,T_ADAR,T_ACOX1,T_MYBL2,T_ACACB,T_EME1,T_TGM3,PP_SASH1,T_CD276,T_LOC105373098,M_BOLL,T_RIPK2,P_ACAD8,P_ABLIM1,T_HSD17B6,T_NDE1,T_PRKAR2A,T_KRT78,P_CYP4F12,PP_ATP5PO,T_DNA2,T_PLPP3,P_MAPK3,M_FOXD2,T_FSD1,M_ZNF578,T_MMP14,T_SORT1,T_RUVBL1,PP_SORBS1
439,T_PPARG,T_TCF3,P_A2M,P_PRKDC,T_LAMP3,P_NEMP1,P_SORBS1,P_NOP2,P_MAPK3,T_LOC105374314,T_SLC16A6,T_AATF,PP_TTR,T_CYP4F12,T_PRKDC,T_LOC105370786,P_SCIN,T_SUMO1P3,T_PMEPA1,T_MPZ,PP_SRSF2,P_PCCA,T_SLC16A6,T_OSR1,T_AIF1L,P_ABLIM1,M_NKAPL,P_AK3,T_FAM107A,P_C1RL,T_CIPC,T_HASPIN,T_FAM49B,P_RGN,T_LOC105376126,T_LOC105376808,P_ISY1-RAB43,M_FAM135B,P_PHYHD1,T_KIAA0232,T_FAXDC2,T_LINC02538,P_NCBP1,P_QDPR,PP_COX4I1,T_CRNN,T_MMP1,T_EMP1,P_NUP93,PP_HACE1,PP_KNG1,T_RHCG,T_PGM5P4,T_PAIP2B,P_SORBS1,T_ADAMTS6,P_WDR33,T_SCP2,T_KIF2C,P_FNDC3B,T_LINC00330,PP_OXR1,T_SPAG5,T_PITX1,T_F8,PP_SKI,T_LOC107985909,T_C5orf66-AS1,T_NOP53,T_UHRF1,P_TMPRSS11B,P_COL18A1,T_C2orf40,T_LOC107987259,M_BRDT,T_SELENBP1,PP_TPPP,T_ADAM10,P_ARID3A,T_HPGD,PP_CHD1,T_UBL3,P_AZGP1,T_RAD51AP1,PP_P3H3,PP_RBSN,T_LINC00443,T_HOXC8,P_MMRN2,T_ATP5PO,P_RGN,P_NCBP2,P_PRKDC,T_RHEBL1,T_TGFB1,T_SLC16A7,PP_KIAA1211L,T_SLC25A21,P_PGM5,T_CENPL
440,T_MMP13,T_LOC101928152,PP_APPL1,T_SHISA3,T_C2orf54,P_MYOC,T_RAD51AP1,T_KIF26B,P_ACTA2,P_RBM14,P_PDE2A,P_PRPF8,T_LINC00908,T_FSCN1,T_LNX1-AS2,PP_CRNN,P_MMRN2,T_PDPN,T_KRT33A,P_NOL11,T_GOT1,T_MMP1,T_NOP53,T_HAUS8,T_MYBL2,P_SCRN2,T_COLGALT1,T_FGF14-IT1,T_ADAM8,P_CFD,P_SRSF3,T_ITGAX,T_LDHD,PP_KANK3,T_AIF1L,T_TMEM132A,P_PCCB,T_RAD51AP1,T_EPB41L4A-AS2,T_MIR4435-2HG,T_ACAT1,P_TPPP,T_BUB1,T_NR3C2,T_AP5Z1,P_PRDX2,P_CRNN,T_MYO10,M_VSX1,P_FETUB,T_ECHDC2,T_LIMK1,PP_KRT13,T_ANGPTL5,P_NUP88,P_CRNN,P_PTPN12,P_CRNN,T_LINC00551,T_FAM89A,P_SASH1,T_LOC105370593,T_ADGRE2,T_BMX,T_GBP6,T_NUP62,M_GPR75,PP_HACE1,P_SORBS1,T_ACOX3,PP_APOB,P_FAM49B,P_DDAH2,T_TUBB3,T_TNFAIP8L1,T_ATP5PO,T_LOC105377124,T_TRIP10,T_PAK2,T_SECISBP2L,PP_TTR,P_SUOX,T_LOC105374314,PP_ANK2,P_TFPI,P_SRSF3,P_BAZ1A,P_APOD,P_DIAPH2,T_MAGI1,T_APOD,P_PCCA,P_WDR43,M_FAM135B,P_APOD,P_SERPIND1,T_MAGI3,M_DRD5,T_SMIM10,PP_SNX15
441,P_MYO1C,PP_CLIP2,PP_JUND,T_LLPH-AS1,P_SORBS1,T_FAM3D,T_KIF4A,T_CHST11,T_CD80,P_SMCHD1,T_RFC4,PP_MEOX2,P_SCRN2,T_RUVBL1,P_STAT2,T_TRIP13,P_CPN2,T_LLPH-AS1,T_TCEA3,PP_ABLIM1,T_GSN,T_MYBL2,T_YEATS2,T_RORC,T_AGFG2,P_PARN,T_LOC105378132,P_ADD1,P_CRNN,T_LINC00908,P_PUM1,T_PPL,T_ASB8,PP_EBF1,T_LOC105369212,T_ITGAX,T_ADGRD1,T_PDCD4,P_BAZ1A,T_PCBD2,T_GBP6,P_PRX,T_DERL1,P_PLCB1,T_CHST2,P_HEBP2,P_S100B,T_HCG22,PP_EIF4EBP2,T_RELN,T_UQCRC2,T_ADAR,P_U2SURP,P_DBT,T_MTFR1L,T_C1QTNF7,P_AKAP8L,PP_ATP5PO,T_MROH8,T_MYO10,T_ADCYAP1R1,T_CENPA,T_PGM5,T_WDR66,T_PITX1,T_TCF3,T_LOC105373265,T_C2orf54,T_AQP7,T_PLEKHA6,P_RSL1D1,T_LMOD1,T_TAF6,P_ALDH6A1,P_NUP93,T_PGM5P4,T_LOC105379051,T_PRR11,PP_MCF2L,T_METTL7A,PP_SNX7,T_PLOD1,T_CAVIN2,T_ARHGAP10,P_UBXN6,PP_ABLIM1,PP_PREX2,P_ACADSB,T_GREM2,T_GNA12,PP_AKAP12,T_ARHGAP10,P_PURA,T_AP5Z1,T_LOC107985909,T_SECISBP2L,PP_KRT4,P_PDE2A,P_EBF1,T_ATP5F1A
442,T_SUCLG2,P_SFPQ,T_PDCD4,T_MOGAT1,PP_KNG1,T_RELT,P_C1orf123,P_OLFML1,T_LOC107986113,T_LOC105369212,T_SSBP2,T_SPNS1,T_ECHDC2,T_APBA2,PP_RBSN,T_SCP2,T_LINC02341,T_KIAA1211L,T_LOC105371629,T_MFAP4,P_NCBP1,PP_PPP1R1C,T_ANGPTL5,T_SNX31,P_ZC3HAV1,T_CNTFR,P_NDE1,P_AHNAK,P_EIF2AK2,T_PLIN4,T_UAP1L1,T_LINC01614,T_TGFB1,T_FUT6,P_UTP4,T_VIT,P_MAGOHB,P_CTNNBL1,PP_ANK2,T_KRT78,PP_JUND,P_SLC9A3R2,T_IL4I1,M_BRDT,P_CNRIP1,T_PDE2A,T_EZH1,T_PGM5P4,P_ANP32B,T_ITPR3,T_DTL,P_CP,P_C2orf54,T_AURKA,PP_CHD1,T_NKAIN3,P_SELP,T_LOC105375469,P_SLC16A7,M_HOXD9,PP_NRIP2,T_MYH11,T_RELN,M_PCDHGC4,T_TDRD3,T_RPL32,T_C2orf54,P_MYO1B,P_PI16,T_FOXO4,T_SLC2A6,PP_RBSN,M_HOXD9,P_HEATR1,T_FSCN1,T_ASB8,T_RHCG,T_ZNF728,M_NKAPL,T_LOC105379051,PP_PGM5,M_BRDT,T_LOC100129940,T_FGFBP2,T_TPBG,PP_SRSF2,P_CSTF3,T_RAET1K,T_SPOCD1,P_LDHD,T_EPB41L4A,PP_OXR1,T_MAGI1,PP_CRNN,PP_KANK2,P_CRLF1,P_SPINK5,T_MSANTD3-TMEFF1,T_EME1,P_HADH
