,LogR,RF,MLP,SVC
46,0.9927007299270073,0.9708029197080292,0.9854014598540146,0.9781021897810219
47,0.9635036496350365,0.9708029197080292,0.9708029197080292,0.9416058394160584
48,0.9124087591240876,0.9343065693430657,0.8978102189781022,0.9051094890510949
49,0.9562043795620438,0.9343065693430657,0.948905109489051,0.9343065693430657
50,0.9051094890510949,0.9343065693430657,0.8394160583941606,0.8321167883211679
51,0.9635036496350365,0.9562043795620438,0.9343065693430657,0.781021897810219
52,0.9781021897810219,0.9562043795620438,0.9343065693430657,0.9708029197080292
53,0.8613138686131386,0.9051094890510949,0.9051094890510949,0.8029197080291971
54,0.9708029197080292,0.9927007299270073,0.9781021897810219,0.9562043795620438
55,0.9416058394160584,0.9124087591240876,0.8832116788321168,0.6788321167883211
56,0.9416058394160584,0.9343065693430657,0.927007299270073,0.927007299270073
57,0.9781021897810219,0.9562043795620438,0.9708029197080292,0.9854014598540146
58,0.9562043795620438,0.9635036496350365,0.948905109489051,0.9416058394160584
59,0.9781021897810219,0.9854014598540146,0.9854014598540146,0.9708029197080292
60,0.9854014598540146,0.9708029197080292,0.9635036496350365,0.9708029197080292
61,0.9416058394160584,0.948905109489051,0.9416058394160584,0.8759124087591241
62,0.9708029197080292,0.9635036496350365,0.9051094890510949,0.9562043795620438
63,0.9708029197080292,0.9635036496350365,0.948905109489051,0.9635036496350365
64,0.9854014598540146,0.9854014598540146,0.9781021897810219,0.9854014598540146
65,0.9562043795620438,0.948905109489051,0.927007299270073,0.9343065693430657
66,0.9708029197080292,0.9781021897810219,0.9781021897810219,0.927007299270073
67,0.9635036496350365,0.948905109489051,0.9562043795620438,0.927007299270073
68,0.9781021897810219,0.9854014598540146,0.9635036496350365,0.9635036496350365
69,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9854014598540146
70,0.8832116788321168,0.9124087591240876,0.8978102189781022,0.708029197080292
71,0.927007299270073,0.9416058394160584,0.9197080291970803,0.9124087591240876
72,0.9051094890510949,0.9124087591240876,0.8905109489051095,0.7372262773722628
73,0.9197080291970803,0.9416058394160584,0.927007299270073,0.8905109489051095
74,0.9927007299270073,0.9854014598540146,0.9927007299270073,0.9927007299270073
75,0.9781021897810219,0.9854014598540146,0.9635036496350365,0.9781021897810219
76,0.9343065693430657,0.9562043795620438,0.9635036496350365,0.9343065693430657
77,0.9343065693430657,0.9416058394160584,0.927007299270073,0.8321167883211679
78,0.9781021897810219,0.9781021897810219,0.9781021897810219,0.9708029197080292
79,0.9635036496350365,0.9635036496350365,0.9562043795620438,0.9708029197080292
80,0.9343065693430657,0.9708029197080292,0.9416058394160584,0.8905109489051095
81,0.9051094890510949,0.927007299270073,0.927007299270073,0.8613138686131386
82,0.9708029197080292,0.9781021897810219,0.9635036496350365,0.9708029197080292
83,0.9635036496350365,0.9343065693430657,0.9051094890510949,0.8832116788321168
84,0.9562043795620438,0.9635036496350365,0.9562043795620438,0.948905109489051
85,0.9854014598540146,0.9854014598540146,1.0,0.9854014598540146
86,0.9343065693430657,0.927007299270073,0.8905109489051095,0.9124087591240876
87,0.9343065693430657,0.9343065693430657,0.9051094890510949,0.927007299270073
88,0.9416058394160584,0.9416058394160584,0.9124087591240876,0.8759124087591241
89,0.9854014598540146,0.9854014598540146,0.9781021897810219,0.9927007299270073
90,0.9708029197080292,0.9854014598540146,0.9343065693430657,0.9708029197080292
91,0.9927007299270073,0.9854014598540146,0.9927007299270073,0.9708029197080292
92,0.8978102189781022,0.9197080291970803,0.7956204379562044,0.7883211678832117
93,0.9854014598540146,0.9708029197080292,0.9343065693430657,0.9635036496350365
94,0.9635036496350365,0.9927007299270073,0.9708029197080292,0.9562043795620438
95,0.9416058394160584,0.9343065693430657,0.948905109489051,0.8978102189781022
96,0.9416058394160584,0.9708029197080292,0.9635036496350365,0.927007299270073
97,0.9708029197080292,0.9635036496350365,0.9854014598540146,0.927007299270073
98,0.9708029197080292,0.948905109489051,0.9635036496350365,0.8102189781021898
99,0.9416058394160584,0.9562043795620438,0.9416058394160584,0.8102189781021898
