,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
273,LIMD1,CHRAC1,SLC2A6,PEBP1,LRP12,CLIP2,TAGLN2,MASTL,RAB31,P3H3,CDK12,NEFM,ITGB8,DBNDD1,MPP7,GRAMD1A,SCEL,SCEL,HELZ,PRKAR2B,GIT1,TCEA3,AKT3,ALS2CL,ABCA1,GBP6,HES1,MASTL,CEP68,MACF1,F13A1,MPST,LRP12,DLC1,AQP1,TPRN,SNTB2,MPZ,LIMD1,HES1,PKMYT1,RASIP1,SLC12A4,SREK1,EHF,SHE,RADIL,MYO1E,ZBTB16,KIAA0930,EIF6,SSBP3,PPP1R3E,C3,FBXW5,HOPX,NRIP2,TMEM106A,NRIP2,RPL12,EXOSC9,ACLY,TACC3,EPB41L5,ERG,EPN1,STAT2,CSNK1A1,CSNK1A1,AKR7A2,IL1RN,MSN,TCEAL6,SAMSN1,IL1RN,SERPINA1,MPP7,RFX2,STK11,STK38,PKN3,LRP12,KBTBD11,ITGB1,METTL26,OTUD4,CLSPN,ELK1,TOM1,KIAA0930,CEP170,CLIP2,SRP72,TMEM106A,CCDC85A,LRP12,TNS1,ZNF622,JMJD7-PLA2G4B,TMOD2
274,SYN1,KIAA0930,TMOD2,ADGRA2,SNCG,PEBP1,POP1,GPRIN1,CCNK,PPP4R4,MORF4L2,PLCB4,SLK,SNRPD2,RECQL5,BCKDHA,C5,ACTR2,ZFAND2B,MED23,RFX2,LDB2,POP1,PDCD4,FMNL2,ANKRD35,NEFM,POP1,CASKIN1,KIAA0232,MPP7,CDK12,CPSF7,PPL,CTPS1,SERPINB1,PPP4R4,NLRC4,RFX2,MSN,TPTEP2-CSNK1E,GULP1,GULP1,UBE2M,MBTD1,BNIPL,OTUD4,BICDL2,ARID3A,RNF181,SELENOP,DLG2,SNTB2,SNRPD2,MIGA2,PEBP1,CCDC69,KIF26B,SETDB1,PKMYT1,CD274,SMAP1,KBTBD11,FNIP2,KBTBD11,MASTL,DRP2,PARD3B,RAB31,GTSE1,KIAA0930,TYRO3,MBP,RPS6KA3,ZNF597,BEND5,TAGLN2,KRT17,GRAMD1A,CEP170,CBLB,TLE2,BICDL2,SELENOP,KRT78,MAP4K4,TFEB,TYRO3,RGS12,RORA,NDE1,PER1,CBX3,SLC2A6,TOM1,DLC1,NEFM,UBL4A,RILP,SLC2A6
275,CLIP2,TFEB,EPB41L5,BEND5,MORC2,DLC1,EHF,RAD50,APBA2,TLE2,RAB7A,SLC2A6,ZFAND2B,MBP,DHRS11,OTUD4,ATP5PO,IL1RN,PKN3,RPS6KA3,GRAMD1A,GRAMD1A,SNRPD2,ZFYVE28,CPSF7,BAG2,CBLB,SMAP1,ZNF597,FSCN1,PRKAR2B,KIAA0232,IL1RN,CHD1,CCDC85A,MORF4L2,ANXA1,ITGB8,SLC4A1AP,UTP18,TMEM214,TACC2,SNRPD2,RGS12,FAM114A2,CPSF7,ACTR2,KRT17,C3,KBTBD11,PRRC2B,TCEA3,FMNL2,C8A,MEIS1,CLPTM1,TAGLN2,CAMK1,ALDH9A1,DYNC1I1,ASPG,ARID3A,GPATCH8,FERMT2,RGS12,SNTB2,FYCO1,TACC2,CTPS1,MAP4K4,EHF,RORA,SLC7A5,ALDH9A1,TCEAL6,HOPX,PTK6,TGM3,KYAT3,MBP,SLC39A10,NFIC,SETDB1,IKZF2,TMOD2,CDK11B,OSBPL3,TFEB,RECQL,TMEM106A,PLIN1,CNOT10,BCKDHA,TOM1,LIMCH1,KRT17,ARHGEF26,PDCD4,C5AR1,CEP170
276,JMJD7-PLA2G4B,NFIC,UBL4A,LDB2,SH3PXD2B,TACC2,ANXA1,AP4B1,FMNL2,KRT78,CTPS1,NPDC1,RECQL,TAGLN2,NOC2L,TMOD2,C3,KIAA0232,MPST,CHEK2,ALS2CL,DBNDD1,PACSIN2,ASPG,LIFR,MACF1,COL14A1,GRAMD1A,SELENOP,GFRA1,CLSPN,SELENOP,FMNL2,HELZ,ANKRD35,RADIL,TYMP,ZNF597,STAT2,MED12,MEIS1,PLIN1,PLCB4,CAMK1,RXRA,VCPIP1,MYO1E,NUFIP2,MYO1E,GCN1,SLK,DBR1,TCEAL6,KIAA0930,TRIOBP,CEP170,SPINK5,RECQL,SLK,TMEM106A,CHD1,RAD50,UBL4A,MPP7,GCN1,FERMT2,MEIS1,MACF1,FCHO2,CHEK2,SYAP1,NUFIP2,APRT,AKR7A2,BAG2,FERMT2,SLC2A6,CSNK2A2,C1orf56,TFEB,IKZF2,GRAMD1A,RBBP8NL,FMNL2,SMG1,ALS2CL,F13A1,HELZ,ZFAND2B,HOPX,DLC1,ZBTB20,YTHDF2,ITPR3,CCNK,VRK1,APOL1,OTUD4,STAB2,FOXP1
277,TACC3,CSNK1A1,COX4I1,GYPA,MEIS1,AP4B1,C16orf86,C16orf86,CALHM5,OTUD4,CHD1,RPL12,TYRO3,ALS2CL,PKMYT1,ZBTB16,CBLB,SETDB1,C16orf86,SLC12A4,SYN1,RECQL5,CHRDL1,CBLB,KIF26B,CDH11,QSOX1,CDK11B,VPS72,MAD2L1,FSCN1,PER1,GATAD2B,MORF4L2,PACSIN2,ZBTB20,PRAG1,ORM1,TACC2,ALDH9A1,DMTF1,IKZF2,IKZF5,PACSIN2,RAB31,FBXW5,TFRC,RFX2,CNN2,PPP1R3E,MIGA2,KIAA0232,SNRPD2,FBXW5,OCLN,CD274,ORM1,FERMT2,GNG12,SETDB1,CGNL1,CEP170,H1FX,KLF8,MPP7,PPP1R14C,PACSIN2,C16orf86,SP1,LRRC47,CSTA,GFRA1,EPB41L5,UTP18,DLC1,EPN1,DYNC1I1,BAZ1A,GTSE1,TCOF1,C3,VCPIP1,CAMK1,ACTR2,SAMSN1,NDC80,ARID3A,ANXA1,BCKDHA,CGNL1,MSN,SCNN1B,AKAP8L,PKMYT1,PPFIBP2,RAB31,MGLL,POP1,PRRC2B,ZNF2
278,SMG1,TACC3,TRIP10,EPN1,SLC12A4,NFIB,NOC2L,UBE2M,PEBP1,FMNL2,SP1,STK38,SELENOP,AFDN,EPB41L4A,MAD2L1,TBC1D17,UBQLN1,RPL12,EPB41L4A,HAUS8,SLK,PAX9,EPN1,CSNK2A2,MORF4L2,PRKAR2B,SCNN1B,MPP7,NRBF2,ERG,RNF181,CCDC69,BCKDHA,KRT78,STK11,IL1RN,LIMD1,MAP4K4,STK38,MAP4K4,RADIL,APOL1,SMG1,MEIS1,FSCN1,SYAP1,FERMT2,AP4B1,MBP,GPRIN1,TJP3,TAGLN2,TLE2,CLSPN,FMNL2,CBLB,CDK11B,MBTD1,COL14A1,GTSE1,BAZ1A,LIMCH1,CCDC69,ACLY,CCDC69,ABLIM3,ALB,NEFM,SMAP1,ZBTB20,MEIS1,SCNN1B,RNF167,TYRO3,PLCB4,DIAPH3,HSPH1,CPSF7,CBX3,FBXW5,TFEB,KCTD12,PACSIN2,FERMT2,KRT17,DRP2,CHEK2,DAPL1,IKZF2,GOLPH3L,CDK11B,NEFM,ARF6,MRPS18B,GPRIN1,TACC3,DBNDD1,RAD50,ELK1
279,DRP2,CSNK2A2,AP4B1,COG5,YTHDF2,SSBP3,OSBPL3,LIMD1,UBE2M,TOM1,OSBPL3,LIMD1,TRIOBP,RAB7A,GULP1,PLCB4,LRP12,BCAS1,EHF,VCPIP1,CPSF7,MAD2L1,PPIL1,C3,TGM3,LARS,MGLL,MED23,PARP14,NOC2L,RPL12,TNS1,C1orf116,FERMT2,RECQL,PPIL1,PTK6,DBR1,C16orf86,SORBS1,PLCB4,CLDN5,KIF24,LRP12,TCEA3,CDH11,STK38,C3,GULP1,ACTL6A,NFIC,PEAR1,KIF24,LSM7,CCDC85A,FCHO2,SERPINA5,KBTBD11,SLC35A5,BICDL2,NLRC4,TIMELESS,CSTF3,PDCD4,CSTF3,COG5,SRFBP1,NLRC4,TCEA3,BAZ1A,HOPX,RGS12,LPP,RECQL,ACTR2,NRBF2,ZBTB48,PML,ADGRA2,LARS,SH3PXD2B,ADGRA2,IL1RN,MBP,EML4,FMNL2,RAD50,UBQLN1,SNTB2,CAPN1,CBLB,BEND5,TLE2,BRAF,TMEM106A,CCDC85A,AP4B1,APBA2,MID2,MORC2
280,PPM1J,SAMSN1,DIAPH3,GFRA1,SLC2A6,C1orf56,EIF4EBP1,CBLB,SETDB1,NOC2L,PTPN12,H1FX,SNRPD2,FBXW5,PPIL1,MACF1,TOM1,PRRC2C,IKZF5,BAZ1B,KYAT3,EML4,SAR1A,TBC1D17,POP1,KBTBD11,CEP170,TOM1,ACTR2,TCEA3,AQP1,EPN1,COL14A1,ALDH9A1,ZNF597,CDH11,HMGXB3,GTSE1,TFEB,RGS12,STK38,RAD50,SNTB2,DBNDD1,NLRC4,TCEAL6,PCM1,TIMELESS,RBBP8NL,DRP2,KRT78,TMEM100,ARID3A,PARD3B,TACC2,PRKAR2B,RBPJ,CTPS1,ZNF362,MIGA2,LIFR,C1orf116,NEFM,COL14A1,SMAP1,RGS12,TOM1,SRFBP1,SMAP1,TACC3,MTCL1,CBX3,TIMELESS,NDE1,TFEB,RAB7A,TSHZ1,APOB,BICDL2,KBTBD11,RFX2,CEP170,SH3PXD2B,KRT78,ACTL6A,C5,IKZF2,SCEL,GTSE1,DBR1,SELENOP,ARHGEF26,ARHGEF37,H1FX,PTK6,FBXW5,CLIP2,MAD2L1,AKR7A2,TANC2
281,FERMT2,MACF1,KIF14,JMJD7-PLA2G4B,VPS72,CPSF7,DMTF1,PLCB4,SAMSN1,SYAP1,MYCT1,HEATR6,APOL1,GFRA1,TJP3,NEFM,TJP3,STK38,RAD50,TMEM106A,CEP170,PDCD4,C8A,RBM8A,ARID3A,NRIP2,STK38,FYCO1,SSBP3,HIPK2,ANKRD28,PEBP1,RELL1,CASK,IKZF2,NDE1,NSUN2,AP4B1,COG5,RNF167,RPS6KA3,KIF26B,DBNDD1,MRTO4,PTK6,PHLDB2,TSC22D3,DISP2,TCEAL6,SYNPO2,CGNL1,VPS72,TMEM106A,MORF4L2,ZBTB16,JAG2,GOLPH3L,BAG2,CLSPN,SAMSN1,SLC7A5,GGA1,FMNL2,ZNF597,C5AR1,SELENOP,CGNL1,SULT2B1,PRKX,ALDH9A1,CEP170,SETDB1,GATAD2B,YTHDF2,PKMYT1,LNX1,KIAA0232,TACC2,EPB41L4A,EPB41L4A,MORC2,SLC39A10,RNF167,TMOD2,RAB31,MPZ,ERG,SETDB1,MYO1E,CBX3,DDX60,PKN3,TNS1,TAGLN2,CAST,PCM1,ZBTB16,SLC4A1AP,CHD1,RFX2
282,TFAP2A,CLIP2,DBNDD1,KYAT3,MAP4K4,ALDH9A1,TMEM106A,SLK,GOLPH3L,TCOF1,SCNN1B,TBC1D17,VPS72,RAD50,SMAP1,GYPA,RPS6KA3,KYAT3,RNF181,RASIP1,LIMCH1,OTUD4,MEIS1,ERBB2,YTHDF2,NOC2L,IKZF2,MORC2,PRKCA,SHCBP1,SLC2A6,IL1RN,PKMYT1,BICDL2,WNK4,ASPG,DMTF1,PDE4D,TTLL12,ERG,PRRC2B,CDC20,MBP,NAV1,CCDC69,BCKDHA,LPP,CCNK,SLC7A6,KIF26B,MYO1E,PPM1J,GAPT,UBQLN1,FERMT2,KRT17,ARF6,RAB7A,KYAT3,SHCBP1,SMAD4,PVR,MPZ,TLE2,DLC1,CLSPN,KYAT3,DBNDD1,SYAP1,NFIC,RPL12,MID2,SLK,FBXW5,CEP68,CASK,ARID3A,PDCD4,H1FX,ZBTB20,KIF11,RPS6KA3,CCNK,KIAA0232,LARS,SORBS3,CASKIN1,KCTD5,SLC12A4,CSNK1A1,TPRN,CBLB,SORBS1,PER1,SNCG,DIAPH3,MRTO4,C16orf86,KIF26B,CGNL1
283,KIAA0930,SLC12A4,SLC35A5,LIMD1,MGLL,SLC2A6,INA,APBA2,MEIS1,SLK,TPRN,KIF26B,HMGXB3,NAA80,POP1,TCEAL6,SMAP1,PPM1K,GPRIN1,CSTA,EML4,MARCKSL1,ZNF597,PRRC2B,BAG2,ICAM1,ORM1,PRRC2B,CEP170,CAST,TMOD2,AHDC1,CBX3,SNTB2,PEAK3,TAGLN2,EML4,SYAP1,DIAPH3,GTSE1,NRIP2,ZNF597,CCDC85A,RADIL,CLIP2,TPRN,PARD3B,PARD3B,PHLDB2,CEP68,CAMK1,PAX9,DDX21,SHISA2,KIAA0930,XAF1,ZNF2,SGPP1,ACTL6A,RADIL,CCDC69,NRIP2,KRT78,PACSIN2,TPTEP2-CSNK1E,CBX3,NRIP2,PTK6,STK38,RPS6KA3,JAG2,CCNK,MASTL,APOL1,CCDC85A,DLC1,RASIP1,MORC2,UBQLN1,DYNC1I1,TLE2,SRFBP1,KRT17,CCNK,ITGB8,RNF181,NEFH,ZBTB20,MPP7,JMJD7-PLA2G4B,SLC4A1AP,JMJD7-PLA2G4B,ABLIM3,TSC22D4,HOPX,TANC2,NLRC4,DEPTOR,TJP3,CBFB
284,ABLIM3,IKZF2,C3,RAB31,EPN1,CSTA,LRP12,TACC2,PRKAR2B,ARHGEF10L,SMAP1,NOC2L,CAMK1,TMEM106A,PDCD4,SCNN1B,BAG2,SYAP1,KIAA0232,CASKIN1,VPS72,JMJD7-PLA2G4B,RASIP1,ITGB8,RBBP8NL,BAZ1A,MRPS18B,ITPR3,ANKRD35,UBL4A,CAPN1,DLC1,DHRS11,PLIN1,HSPH1,ANKRD35,ADGRA2,C3,CBX3,QSOX1,TMEM106A,METTL26,PPL,SLC35A5,ELK1,MAD2L1,CDC6,PEBP1,ITPR3,RORA,TYMP,PPIL1,RECQL5,ARHGEF35,PKN3,AHDC1,TNXB,KIAA0232,SH3PXD2B,VPS72,AIF1L,RASIP1,PKN3,GFRA1,GPATCH8,PKMYT1,PPM1K,SOD3,TJP3,TMOD2,DBR1,SAMSN1,HOPX,BEND5,LILRB5,COG5,TMEM106A,GFRA1,PARD3B,PER1,NOC2L,C16orf86,ZBTB16,SCNN1B,CDK12,SGPP1,CCDC69,SH3PXD2B,KBTBD11,DAPL1,ZNF2,SLK,SSBP3,COG5,RAB7A,CGNL1,SLC7A6,KIF24,CSNK1A1,SLC4A1AP
285,KIAA0232,MORC2,LRP12,CSNK2A2,TMEM106A,C5,PRRC2C,KIAA0232,NRBF2,DDX21,KIAA1143,ERG,PRRC2B,TCEAL6,CAPN1,CHRDL1,DLC1,RPL12,TRIP10,PTK6,ARHGEF10L,UBQLN1,TBC1D17,ZNF750,SETDB1,PRKAR2B,C8A,TIMELESS,TMEM100,RECQL,CLCN5,PPP4R4,CASKIN1,SRFBP1,PPM1J,ARHGEF35,RBBP8NL,SRFBP1,SYAP1,SLC39A10,EHF,UBE2M,ADGRA2,STK11,TFEB,GIT1,CDK11B,SLK,RPAP3,EHF,RBPJ,PI4K2A,RAB7A,CHEK2,KRT78,TJP3,CUX1,PDCD4,CLIP2,RORA,MPP7,BAZ1B,PEAR1,TAGLN2,FERMT2,STK38,CAPN1,NDC80,SLK,CBLB,UBE2M,KIF26B,BICDL2,FSCN1,OTUD4,CDH11,DERL1,CAPN1,CAMK1,PTK6,PKMYT1,TMOD1,ATP5PO,PLCB4,PEBP1,CSNK1A1,HES1,LIFR,CCDC9,MPP7,CDH11,CGNL1,MSN,PRKAR2B,RAB31,G3BP2,LRP12,EPB41L4A,ERG,BCLAF1
286,KLF8,MORF4L2,APOL1,TFEB,PER1,KIF11,TACC3,DRP2,MRPS18B,TFEB,SNCG,KRT78,GULP1,ERBB2,AP4B1,MIGA2,MACF1,KCTD12,ARID3A,KIF26B,ACLY,MID2,BRAF,KLF8,TTLL12,GTSE1,LRP12,DISP2,STK11,CTPS1,HOPX,SNTB2,CSTF3,ADGRA2,OSBPL3,NSUN2,EPB41L4A,CHRDL1,SLK,C1orf56,FBXW5,CAST,SCEL,VCPIP1,CHEK2,CHEK2,CAPN1,NAA80,RAB7A,MORC2,PEBP1,CDK12,NFIC,SERPINB1,NFIC,LARS,RFX2,GBP6,MIGA2,CBLB,PRRC2A,CPSF7,UBE2M,BRAF,UBE2M,BCKDHA,C16orf86,JMJD7-PLA2G4B,PLIN1,KIF11,EPB41L5,SNTB2,SRFBP1,CHD1,LIMCH1,EPB41L4A,MYO1E,RPS6KB1,ZNF750,RADIL,FERMT2,ABCA1,SNTB2,LIMD1,DRP2,AQP1,ITPR3,ACACB,GPRIN1,TCEA3,SLC35A5,ORC6,RPL12,SELENOP,MPP7,RECQL5,ACLY,RFX2,ERBB2,ARHGAP6
287,ODF2,SYAP1,LDB2,TOM1,CLIP2,CCDC85A,XAF1,JMJD7-PLA2G4B,HAUS8,RBM15,RECQL,ODF2,THOC3,NOC2L,GNG12,LIMCH1,PCM1,AGO2,C3,RORA,BCKDHA,SELENOP,CBLB,SLK,RALGPS1,FSCN1,DDX21,FSCN1,MIGA2,SLC12A4,SMAP1,ZNF597,DRP2,CEP170,LRP12,HEATR5B,CHD1,TAGLN2,LRP12,LIMCH1,EPB41L4A,BCKDHA,UBE2E1,PLCB4,H1FX,SNRPD2,ATP5PO,MORF4L2,RAB31,AQP1,BAZ1A,KYAT3,ARF6,TCEAL6,CLIP2,EPN1,ERG,HEG1,GTSE1,TMEM100,PRRC2C,AQP1,DBR1,SNCG,KYAT3,SERPINB1,KIF26B,DHRS11,MBP,MID2,CASKIN1,FCHO2,MAD2L1,COL14A1,TOM1,RXRA,AQP1,FSCN1,SRP72,MAP4K4,PLIN1,FBXW5,MEIS1,NLRC4,JMJD7-PLA2G4B,STK11,LIMCH1,PPL,CBX3,AKR7A2,SLC33A1,MORF4L2,CTDSPL,GIT1,NOC2L,SLC4A1AP,HAUS8,RPL12,KIF24,LPP
288,RNF167,LIFR,DHRS11,DISP2,KIAA1143,EML4,YTHDF2,TFEB,PRRC2A,LIFR,RPS6KA3,MBP,STAB2,IL1RN,AKR7A2,SNTB2,TCEA3,ALDH9A1,APOL1,MPZ,NUFIP2,EPN1,SCNN1B,SYAP1,BCKDHA,ATP5PO,TPD52L1,ARID3A,ANKRD50,DRP2,ITPR3,KLF4,VPS72,C16orf86,ZNF750,CYBRD1,ZBTB48,COG5,RNF181,KIF24,SYAP1,CLIP2,PTPN11,AGFG2,UBE2M,CCNK,FSCN1,EML4,TRIT1,SGPP1,ORC6,ATP5PO,CHEK2,FAM114A2,MYO1E,HELZ,CEP170,SF3A2,ZNF395,GFRA1,ORM1,CCNK,IKZF2,GOLPH3L,BAZ1B,BAG2,NFIC,KRT17,FNIP2,NUDT4B,ORM1,VCPIP1,ZBTB20,AHDC1,LIFR,TPRN,SCNN1B,CBFB,FERMT2,ERG,KRT78,ITGB1,C1orf56,TYMP,ELK1,NAT10,NUDT4B,ADRM1,TLE2,CALHM5,AHDC1,DEPTOR,ZNF597,UBQLN1,KBTBD11,CBFB,FERMT2,LSM7,EIF6,TFAP2A
289,FAM114A2,YTHDF2,SSBP3,NFIC,ELK1,TJP3,MRPS18B,KIF26B,DHRS11,EHF,ITGB1,NFIC,BEND5,TYMP,MAP2K2,SERPINA5,CCDC85A,PKMYT1,UBE2M,GBP6,SLC2A6,IKZF5,SH3PXD2B,MIGA2,MID2,MID2,SERPINA1,CALHM5,DLC1,ITPR3,UTP18,TOM1,NDE1,NRIP2,SP1,TYMP,ITPR3,H1FX,KRT78,CCDC69,ALS2CL,RNF167,BCKDHA,TIMELESS,PDCD4,EML4,PTK6,GPRIN1,NOC2L,LARS,GRAMD1A,C3,HEXDC,CAMK1,NUFIP2,BCAS1,TMOD2,ORM1,UBE2M,HES1,TTLL12,CASKIN1,RXRA,JMJD7-PLA2G4B,CBLB,TPTEP2-CSNK1E,CBX3,TAGLN2,MEIS1,SCNN1B,PER1,FMNL2,MYCT1,RAD50,CLIP2,RBBP8NL,PPM1K,PPP1R3E,CTPS1,CLIP2,SELENOP,CCDC85A,SYTL4,RAB7A,CAMK1,PDCD4,AQP1,CDH6,CBFB,PRAG1,OTUD4,EPB41L4A,GFRA1,FBXW5,FNIP2,TMEM214,KIF26B,RGS12,C1orf116,SOD3
290,MPP7,PLIN1,RPL12,SRSF4,CCNK,IL1RN,CBX3,EEF1D,CSNK1A1,ZBTB16,DEPTOR,KCTD7,CLCN5,EPB41L4A,C3,VCPIP1,POP1,PRKCA,SHISA2,ARID3A,PKMYT1,MIGA2,GRAMD1A,NOC2L,TMOD2,COG5,BCKDHA,MIGA2,SLC2A6,RASIP1,TCP11L2,TFEB,KIAA0930,DMTF1,DERL1,PPL,SAMSN1,RGS12,HMGXB3,RPL12,UBQLN1,TCEAL2,TFEB,PRRC2C,CAPN1,FMNL2,MID2,KIAA1143,SREK1,SLC2A6,CLIP2,YTHDF2,MRTO4,ACLY,PARD3B,PI4K2A,RADIL,CDH11,FBXW5,BEND5,SORBS3,CBX3,TACC2,TTLL12,STK11,PPM1K,LIMCH1,SCNN1B,C16orf86,TCOF1,KCTD7,EPN1,CPSF7,CDH11,SLK,MARCKSL1,PHLDB2,TOM1,BAG2,PKN3,SRFBP1,FNIP2,ODF2,CDK12,CDKN1A,CPSF7,SCNN1B,BICDL2,NEFH,CLCN5,UBAC1,KIAA0232,TTLL12,NAA80,MSN,APBA2,GIT1,KIAA0232,SERPINA5,NSUN2
291,CASKIN1,INA,SAR1A,TRIP10,CPSF7,OSBPL3,RORA,BCKDHA,BNIPL,CLDN5,PEAK3,CGNL1,SAMSN1,KRT17,ALDH9A1,RAD50,RPL12,PRKAR2B,SGPP1,GTSE1,ATP5PO,CGNL1,YTHDF2,BARX2,MORC2,MYO1E,SYAP1,MACF1,SMG9,FAM114A2,NEFM,BCKDHA,SLC2A6,OSBPL3,TACC3,CAST,UBQLN1,C5,H1FX,CAPN1,SAR1A,MAD2L1,SELENOP,ALS2CL,BCKDHA,ACTR2,EML4,APOL1,JMJD7-PLA2G4B,CBLB,ACTR2,RADIL,GCN1,CHD1,KIF26B,SH3PXD2B,PLCB4,CAST,LIMCH1,MRPS36,RASIP1,PLCB4,UTP18,FBXW5,SCNN1B,RECQL5,PRRC2C,KRT78,SCNN1B,MAD2L1,ABLIM3,NOC2L,CDH11,CEP68,MYH11,STK11,CDH11,CSNK1A1,CLSPN,PPM1K,AP4B1,ZBTB48,DAPL1,RPS6KA2,C5,HOPX,CDK11B,MACF1,DBNDD1,VPS72,SYAP1,ZBTB16,KIF26B,MID2,VCPIP1,AP4B1,SPINK5,ELFN1,CAST,C3
292,IL1RN,GBP6,ARID3A,TCEA3,CGNL1,RADIL,SF3A2,GYPA,NDRG2,PPM1K,AP4B1,NAV1,COG5,FERMT2,MED23,RADIL,RRP36,RAD50,EPB41L5,RAD50,PKN3,NLRC4,AP4B1,FAM114A2,OSBPL3,RAD50,BEND5,ADGRA2,KYAT3,TLE2,CHEK2,BNIPL,OSBPL3,AP4B1,POC1B,GBP6,CLSPN,EPB41L4A,KIAA0232,TMOD2,TMOD2,LSM7,XAF1,MORC2,TJP3,RPS6KA3,SOD3,EPB41L4A,ITGB1,PLIN1,RAB31,AP4B1,GNG12,RADIL,ELK1,MAP2K2,TFEB,TCOF1,ZBTB16,SP1,GOLPH3L,NEFM,SETDB1,DLC1,VPS72,ABCA1,PHYHD1,KIAA0930,PPP4R4,KIAA0232,RNF167,MIGA2,EML4,TJP3,HJURP,SCNN1B,AP4B1,SLC39A10,CCDC69,PLCB4,RAB31,GBP6,MCPH1,PPP1R3E,ANLN,KIAA0232,TJP3,SNTB2,SYK,ITGB1,CSNK2A2,NAA80,CASKIN1,ORM1,SNRPD2,PARD3B,ABCA1,CCDC69,TMOD2,GGA1
293,GFRA1,TCEAL6,TLE2,CHEK2,SMG1,BCKDHA,RAB31,RPS6KA3,IKZF5,IKZF5,CBFB,VPS72,CHD1,MIGA2,ARF6,GULP1,UTP18,ABCA1,TLE2,PKMYT1,SYK,NOC2L,MSN,DBNDD1,FBXW5,SH3PXD2B,CASKIN1,ITGB1,ATP5PO,NUP54,MYO1E,NSUN2,SGPP1,CDC6,CAST,PPP1R14C,NAA80,JMJD7-PLA2G4B,ALDH9A1,PDCD4,ARID3A,SLK,MPP7,LPP,CASK,PKN3,TCEA3,TPRN,H1FX,DAPL1,HES1,NUP54,CASKIN1,MYH9,KRT17,DRP2,RECQL,RECQL5,PPM1K,DIAPH3,CLCN5,ASPG,CAPN1,BICDL2,NFIL3,AKR7A2,NADK,CLIP2,MIGA2,DNM3,TPTEP2-CSNK1E,CPSF7,SLC2A6,KCTD7,RPL12,RGS12,MKNK2,CDK12,RECQL,KIAA0232,GBP6,EPN1,PRAG1,ANKRD35,OTUD4,MPP7,SH3PXD2B,ATP5PO,FYCO1,DLC1,LIFR,EXOSC5,BAG2,TPTEP2-CSNK1E,HMGXB3,ALS2CL,C16orf86,EHF,PDCD4,PRKAR2B
294,NAV1,SCNN1B,AGO2,TTLL12,FNIP2,PER1,FMNL2,AHDC1,PLCB4,EML4,ATP5PO,ALDH9A1,KIF11,STK38,SMAD4,SMG9,PPP4R4,GFRA1,CAST,MACF1,MASTL,SMAP1,TLE2,RPL12,KBTBD11,DLC1,TFEB,KIF26B,BAZ1A,BCKDHA,GPRIN1,SHE,MASTL,TOM1,FBXW5,TACC3,CUX1,AKR7A2,PKMYT1,ALB,BNIPL,RFX2,KIF26B,DIAPH3,IL1RN,GYPA,PPFIBP2,DHRS11,RPS6KA3,MYH11,NSUN2,ARID3A,CCDC69,MACF1,CSTA,CHD1,MARCKSL1,PLCB4,ZNF750,ABLIM3,SERPINB1,CGNL1,ZBTB20,PRRC2B,FAM129A,TCEAL6,SCNN1B,FERMT2,PDCD4,CDK11B,SOCS6,RFX2,RPL12,MBP,RALGPS1,ACTR2,NLRC4,RAD50,KBTBD11,NDE1,PARD3B,KYAT3,COL14A1,GBP6,LRP12,POP1,NAA80,ALS2CL,C3,ZNF2,ACACB,DDX21,SGPP1,GTSE1,SHCBP1,SGPP1,TAGLN2,FBXW5,SLC2A6,MACF1
295,MRPS36,EPB41L4A,RASIP1,C5AR1,PTK6,DIAPH3,KRT17,ITGB1,TAGLN2,ERBB2,GRAMD1A,POP1,CASKIN1,TNXB,TMEM106A,MEIS1,KIF26B,FBXW5,MPZ,LIMD1,RADIL,GFRA1,CLCN5,UBE2M,FNIP2,TMSB10,NFIC,SETDB1,ARHGEF2,KBTBD11,CASKIN1,CASKIN1,TCEA3,DBR1,ASPG,GYPA,KLF8,KIF26B,MBP,DBR1,ZNF597,VPS72,SERPINA1,AKR7A2,BAG2,SPRY4,PER1,ANKRD28,NEFM,CCNK,CHD1,FAM122A,NFXL1,GFRA1,FOXP1,C3,DENND4C,KCTD12,TCEAL6,RECQL,NUP54,SAMSN1,APRT,ZBTB20,C8A,HOPX,MASTL,PPFIBP2,TOM1,RAB7A,TMOD1,NRIP2,MIGA2,PARD3B,CALHM5,ZNF597,CSTA,TPRN,NRIP2,SNRPD2,SAMSN1,STK38,CASKIN1,EML4,IL1RN,MYCT1,CPSF7,MAP4K4,NAA80,CCDC69,ELK1,MRTO4,PTK6,BCKDHA,PRRC2B,SETDB1,EML4,PER1,AP4B1,KIF26B
